h3id,time,NO2
898e62d0eabffff,2019-04-04 16:00:00,4.1489361702127665
898e62d0eabffff,2019-04-04 17:00:00,5.1063829787234045
898e62d0eabffff,2019-04-04 18:00:00,5.000000000000001
898e62d0eabffff,2019-04-04 19:00:00,4.361702127659575
898e62d0eabffff,2019-04-04 20:00:00,3.936170212765958
898e62d0eabffff,2019-04-04 21:00:00,3.0851063829787235
898e62d0eabffff,2019-04-04 22:00:00,3.5106382978723403
898e62d0eabffff,2019-04-04 23:00:00,3.24468085106383
898e62d0eabffff,2019-04-05 00:00:00,3.351063829787234
898e62d0eabffff,2019-04-05 01:00:00,3.563829787234043
898e62d0eabffff,2019-04-05 02:00:00,3.8297872340425534
898e62d0eabffff,2019-04-05 03:00:00,3.936170212765958
898e62d0eabffff,2019-04-05 04:00:00,3.670212765957447
898e62d0eabffff,2019-04-05 05:00:00,3.563829787234043
898e62d0eabffff,2019-04-05 06:00:00,3.4574468085106385
898e62d0eabffff,2019-04-05 07:00:00,2.6063829787234045
898e62d0eabffff,2019-04-05 08:00:00,2.6063829787234045
898e62d0eabffff,2019-04-05 09:00:00,5.531914893617022
898e62d0eabffff,2019-04-05 10:00:00,8.297872340425533
898e62d0eabffff,2019-04-05 11:00:00,7.765957446808511
898e62d0eabffff,2019-04-05 12:00:00,5.425531914893617
898e62d0eabffff,2019-04-05 13:00:00,3.138297872340426
898e62d0eabffff,2019-04-05 14:00:00,2.8191489361702127
898e62d0eabffff,2019-04-05 15:00:00,2.2872340425531914
898e62d0eabffff,2019-04-05 16:00:00,2.8723404255319154
898e62d0eabffff,2019-04-05 17:00:00,3.7234042553191493
898e62d0eabffff,2019-04-05 18:00:00,2.2340425531914896
898e62d0eabffff,2019-04-05 19:00:00,0.8510638297872342
898e62d0eabffff,2019-04-05 20:00:00,0.4787234042553192
898e62d0eabffff,2019-04-05 21:00:00,
898e62d0eabffff,2019-04-05 22:00:00,
898e62d0eabffff,2019-04-05 23:00:00,
898e62d0eabffff,2019-04-06 00:00:00,0.1595744680851064
898e62d0eabffff,2019-04-06 01:00:00,0.9042553191489362
898e62d0eabffff,2019-04-06 02:00:00,1.3297872340425532
898e62d0eabffff,2019-04-06 03:00:00,1.3829787234042554
898e62d0eabffff,2019-04-06 04:00:00,1.5425531914893618
898e62d0eabffff,2019-04-06 05:00:00,1.3297872340425532
898e62d0eabffff,2019-04-06 06:00:00,1.170212765957447
898e62d0eabffff,2019-04-06 07:00:00,1.2234042553191489
898e62d0eabffff,2019-04-06 08:00:00,1.3829787234042554
898e62d0eabffff,2019-04-06 09:00:00,2.978723404255319
898e62d0eabffff,2019-04-06 10:00:00,7.446808510638299
898e62d0eabffff,2019-04-06 11:00:00,10.74468085106383
898e62d0eabffff,2019-04-06 12:00:00,7.180851063829787
898e62d0eabffff,2019-04-06 13:00:00,3.670212765957447
898e62d0eabffff,2019-04-06 14:00:00,2.5000000000000004
898e62d0eabffff,2019-04-06 15:00:00,3.191489361702128
898e62d0eabffff,2019-04-06 16:00:00,3.670212765957447
898e62d0eabffff,2019-04-06 17:00:00,4.946808510638299
898e62d0eabffff,2019-04-06 18:00:00,2.8723404255319154
898e62d0eabffff,2019-04-06 19:00:00,0.797872340425532
898e62d0eabffff,2019-04-06 20:00:00,0.0
898e62d0eabffff,2019-04-06 21:00:00,
898e62d0eabffff,2019-04-06 22:00:00,
898e62d0eabffff,2019-04-06 23:00:00,
898e62d0eabffff,2019-04-07 00:00:00,
898e62d0eabffff,2019-04-07 01:00:00,0.053191489361702135
898e62d0eabffff,2019-04-07 02:00:00,0.4255319148936171
898e62d0eabffff,2019-04-07 03:00:00,0.6382978723404256
898e62d0eabffff,2019-04-07 04:00:00,0.3723404255319149
898e62d0eabffff,2019-04-07 05:00:00,0.3191489361702128
898e62d0eabffff,2019-04-07 06:00:00,0.053191489361702135
898e62d0eabffff,2019-04-07 07:00:00,2.6595744680851063
898e62d0eabffff,2019-04-07 08:00:00,6.382978723404256
898e62d0eabffff,2019-04-07 09:00:00,6.861702127659575
898e62d0eabffff,2019-04-07 10:00:00,8.670212765957448
898e62d0eabffff,2019-04-07 11:00:00,4.095744680851064
898e62d0eabffff,2019-04-07 12:00:00,1.8617021276595747
898e62d0eabffff,2019-04-07 13:00:00,2.127659574468085
898e62d0eabffff,2019-04-07 14:00:00,1.4893617021276595
898e62d0eabffff,2019-04-07 15:00:00,1.0638297872340425
898e62d0eabffff,2019-04-07 16:00:00,2.1808510638297873
898e62d0eabffff,2019-04-07 17:00:00,2.2872340425531914
898e62d0eabffff,2019-04-07 18:00:00,1.8085106382978724
898e62d0eabffff,2019-04-07 19:00:00,0.797872340425532
898e62d0eabffff,2019-04-07 20:00:00,0.21276595744680854
898e62d0eabffff,2019-04-07 21:00:00,0.1595744680851064
898e62d0eabffff,2019-04-07 22:00:00,0.5319148936170213
898e62d0eabffff,2019-04-07 23:00:00,0.6382978723404256
898e62d0eabffff,2019-04-08 00:00:00,0.053191489361702135
898e62d0eabffff,2019-04-08 01:00:00,0.21276595744680854
898e62d0eabffff,2019-04-08 02:00:00,1.3297872340425532
898e62d0eabffff,2019-04-08 03:00:00,1.7021276595744683
898e62d0eabffff,2019-04-08 04:00:00,1.1170212765957448
898e62d0eabffff,2019-04-08 05:00:00,0.053191489361702135
898e62d0eabffff,2019-04-08 06:00:00,
898e62d0eabffff,2019-04-08 07:00:00,0.7446808510638298
898e62d0eabffff,2019-04-08 08:00:00,6.117021276595745
898e62d0eabffff,2019-04-08 09:00:00,9.308510638297873
898e62d0eabffff,2019-04-08 10:00:00,10.053191489361701
898e62d0eabffff,2019-04-08 11:00:00,7.23404255319149
898e62d0eabffff,2019-04-08 12:00:00,5.531914893617022
898e62d0eabffff,2019-04-08 13:00:00,3.563829787234043
898e62d0eabffff,2019-04-08 14:00:00,2.5000000000000004
898e62d0eabffff,2019-04-08 15:00:00,2.765957446808511
898e62d0eabffff,2019-04-08 16:00:00,2.6595744680851063
898e62d0eabffff,2019-04-08 17:00:00,3.4574468085106385
898e62d0eabffff,2019-04-08 18:00:00,2.4468085106382977
898e62d0eabffff,2019-04-08 19:00:00,1.1170212765957448
898e62d0eabffff,2019-04-08 20:00:00,0.5319148936170213
898e62d0eabffff,2019-04-08 21:00:00,0.21276595744680854
898e62d0eabffff,2019-04-08 22:00:00,0.21276595744680854
898e62d0eabffff,2019-04-08 23:00:00,0.3723404255319149
898e62d0eabffff,2019-04-09 00:00:00,0.3191489361702128
898e62d0eabffff,2019-04-09 01:00:00,0.4255319148936171
898e62d0eabffff,2019-04-09 02:00:00,0.5319148936170213
898e62d0eabffff,2019-04-09 03:00:00,1.5425531914893618
898e62d0eabffff,2019-04-09 04:00:00,1.8085106382978724
898e62d0eabffff,2019-04-09 05:00:00,1.7553191489361701
898e62d0eabffff,2019-04-09 06:00:00,1.4361702127659577
898e62d0eabffff,2019-04-09 07:00:00,1.0638297872340425
898e62d0eabffff,2019-04-09 08:00:00,3.776595744680851
898e62d0eabffff,2019-04-09 09:00:00,8.829787234042554
898e62d0eabffff,2019-04-09 10:00:00,8.297872340425533
898e62d0eabffff,2019-04-09 11:00:00,5.053191489361702
