h3id,time,NO2
89c2f119a73ffff,2019-04-13,11.170212765957448
89c2f119a73ffff,2019-04-14,16.48936170212766
89c2f119a73ffff,2019-04-15,14.893617021276597
89c2f119a73ffff,2019-04-16,13.829787234042554
89c2f119a73ffff,2019-04-17,19.148936170212767
89c2f119a73ffff,2019-04-18,18.085106382978726
89c2f119a73ffff,2019-04-19,10.638297872340425
89c2f119a73ffff,2019-04-20,8.51063829787234
89c2f119a73ffff,2019-04-21,12.765957446808512
89c2f119a73ffff,2019-04-22,18.085106382978726
89c2f119a73ffff,2019-04-23,12.765957446808512
89c2f119a73ffff,2019-04-24,12.765957446808512
89c2f119a73ffff,2019-04-25,
89c2f119a73ffff,2019-04-26,
89c2f119a73ffff,2019-04-27,
89c2f119a73ffff,2019-04-28,
89c2f119a73ffff,2019-04-29,
89c2f119a73ffff,2019-04-30,15.425531914893618
89c2f1ccb3bffff,2019-04-01,19.148936170212767
89c2f1ccb3bffff,2019-04-02,20.74468085106383
89c2f1ccb3bffff,2019-04-03,22.872340425531917
89c2f1ccb3bffff,2019-04-04,19.148936170212767
89c2f1ccb3bffff,2019-04-05,24.46808510638298
89c2f1ccb3bffff,2019-04-06,26.595744680851066
89c2f1ccb3bffff,2019-04-07,28.72340425531915
89c2f1ccb3bffff,2019-04-08,46.808510638297875
89c2f1ccb3bffff,2019-04-09,32.97872340425532
89c2f1ccb3bffff,2019-04-10,30.851063829787236
89c2f1ccb3bffff,2019-04-11,23.404255319148938
89c2f1ccb3bffff,2019-04-12,27.659574468085108
89c2f1ccb3bffff,2019-04-13,23.404255319148938
89c2f1ccb3bffff,2019-04-14,27.127659574468087
89c2f1ccb3bffff,2019-04-15,20.74468085106383
89c2f1ccb3bffff,2019-04-16,23.404255319148938
89c2f1ccb3bffff,2019-04-17,27.127659574468087
89c2f1ccb3bffff,2019-04-18,28.19148936170213
89c2f1ccb3bffff,2019-04-19,24.46808510638298
89c2f1ccb3bffff,2019-04-20,15.425531914893618
89c2f1ccb3bffff,2019-04-21,19.148936170212767
89c2f1ccb3bffff,2019-04-22,20.74468085106383
89c2f1ccb3bffff,2019-04-23,24.46808510638298
89c2f1ccb3bffff,2019-04-24,25.0
89c2f1ccb3bffff,2019-04-25,
89c2f1ccb3bffff,2019-04-26,
89c2f1ccb3bffff,2019-04-27,
89c2f1ccb3bffff,2019-04-28,
89c2f1ccb3bffff,2019-04-29,
89c2f1ccb3bffff,2019-04-30,25.531914893617024
89c2f119667ffff,2019-04-01,20.21276595744681
89c2f119667ffff,2019-04-02,24.46808510638298
89c2f119667ffff,2019-04-03,19.680851063829788
89c2f119667ffff,2019-04-04,18.085106382978726
89c2f119667ffff,2019-04-05,18.085106382978726
89c2f119667ffff,2019-04-06,14.361702127659575
89c2f119667ffff,2019-04-07,17.02127659574468
89c2f119667ffff,2019-04-08,31.382978723404257
89c2f119667ffff,2019-04-09,31.382978723404257
89c2f119667ffff,2019-04-10,25.531914893617024
89c2f119667ffff,2019-04-11,20.21276595744681
89c2f119667ffff,2019-04-12,18.085106382978726
89c2f119667ffff,2019-04-13,22.872340425531917
89c2f119667ffff,2019-04-14,18.617021276595747
89c2f119667ffff,2019-04-15,18.617021276595747
89c2f119667ffff,2019-04-16,32.4468085106383
89c2f119667ffff,2019-04-17,19.148936170212767
89c2f119667ffff,2019-04-18,20.21276595744681
89c2f119667ffff,2019-04-19,15.957446808510639
89c2f119667ffff,2019-04-20,15.957446808510639
89c2f119667ffff,2019-04-21,14.361702127659575
89c2f119667ffff,2019-04-22,17.02127659574468
89c2f119667ffff,2019-04-23,19.680851063829788
89c2f119667ffff,2019-04-24,23.93617021276596
89c2f119667ffff,2019-04-25,
89c2f119667ffff,2019-04-26,
89c2f119667ffff,2019-04-27,
89c2f119667ffff,2019-04-28,
89c2f119667ffff,2019-04-29,
89c2f119667ffff,2019-04-30,18.617021276595747
