"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"89499604a5bffff","10","4","2019","16","1800","3.548263888888889","4","0","0","0","0","16","0","0","0"
"89499604a6fffff","10","4","2019","71","770","2.180007824726134","3","0","0","0","0","0","65","6","0"
"89499604a5bffff","30","4","2019","3","1398","6.4305555555555545","3","0","0","0","0","3","0","0","0"
"89499604a43ffff","5","4","2019","38","1266","7.7584064327485365","2","0","0","0","0","38","0","0","0"
"89499604a2bffff","4","4","2019","5","1588","1.955","4","0","0","0","0","5","0","0","0"
"89499604b6bffff","4","4","2019","6","371","2.505555555555556","2","0","0","0","0","0","0","6","0"
"89499604a6fffff","27","4","2019","17","685","2.3777777777777778","3","0","0","0","0","0","17","0","0"
"89499604a43ffff","22","4","2019","23","1202","6.537077294685992","3","0","0","0","0","23","0","0","0"
"89499604a47ffff","11","4","2019","3","550","2.8518518518518525","4","0","0","0","0","3","0","0","0"
"89499604a5bffff","18","4","2019","2","338","2.702777777777778","4","0","0","0","0","2","0","0","0"
"8949963a49bffff","5","4","2019","7","137","1.0845238095238094","4","0","0","0","0","0","7","0","0"
"89499604a43ffff","13","4","2019","100","1688","5.285083333333334","3","0","0","0","0","100","0","0","0"
"89499604a5bffff","3","4","2019","5","1800","7.476111111111111","2","0","0","0","0","5","0","0","0"
"89499604b4bffff","20","4","2019","8","167","1.1600694444444444","4","0","0","0","8","0","0","0","0"
"89499604a5bffff","12","4","2019","5","1800","6.636666666666666","3","0","0","0","0","5","0","0","0"
"89499604a47ffff","26","4","2019","14","306","2.527777777777778","3","0","0","0","14","0","0","0","0"
"89499604a43ffff","12","4","2019","103","1462","7.493608414239485","2","0","0","0","0","103","0","0","0"
"8949963a487ffff","2","4","2019","11","195","0.7085858585858585","4","0","0","0","11","0","0","0","0"
"89499604a6fffff","17","4","2019","29","685","3.0906130268199226","2","0","0","0","0","0","29","0","0"
"89499604a6fffff","9","4","2019","83","685","2.755923694779117","2","0","0","0","0","0","80","3","0"
"89499604a43ffff","8","4","2019","17","1462","7.378267973856209","3","0","0","0","0","17","0","0","0"
"89499604a47ffff","12","4","2019","2","1018","8.38888888888889","2","0","0","0","0","2","0","0","0"
"89499604b6bffff","20","4","2019","16","254","1.9361111111111107","3","0","0","0","0","0","0","16","0"
"89499604a6fffff","11","4","2019","51","685","2.4949346405228754","2","0","0","0","9","0","42","0","0"
"89499604a5bffff","2","4","2019","12","1800","6.4141203703703695","3","0","0","0","0","12","0","0","0"
"89499604a2bffff","30","4","2019","4","1696","6.394444444444444","3","0","0","0","0","4","0","0","0"
"8949963a437ffff","20","4","2019","3","171","0.9564814814814815","4","0","0","0","0","0","0","3","0"
"89499604a5bffff","1","4","2019","2","499","2.922222222222222","4","0","0","0","0","2","0","0","0"
"8949963a5cbffff","28","4","2019","2","596","2.125","3","0","0","0","0","0","0","2","0"
"89499604a5bffff","29","4","2019","18","1800","6.484259259259258","3","0","0","0","0","18","0","0","0"
"8949963a5c3ffff","9","4","2019","11","212","1.1952020202020202","3","0","0","0","0","0","0","11","0"
"89499604b7bffff","9","4","2019","2","231","0.9944444444444445","3","0","0","0","0","0","0","2","0"
"89499604a47ffff","13","4","2019","15","1874","4.901111111111111","3","0","0","0","0","15","0","0","0"
