"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"898e62c2c23ffff","10","4","2019","10","1428","2.3997222222222225","3","0","0","0","7","0","0","3","0"
"898e62c0643ffff","27","4","2019","60","803","1.9338425925925928","4","0","0","0","12","0","0","48","0"
"898e62c0c1bffff","28","4","2019","262","674","1.3291242578456313","3","0","0","0","0","0","3","259","0"
"898e62d52a7ffff","23","4","2019","30","1082","1.9925925925925931","3","0","0","0","0","0","0","30","0"
"898e62c096fffff","23","4","2019","57","343","1.5846978557504885","3","0","0","0","57","0","0","0","0"
"898e62c318fffff","19","4","2019","6","271","1.650925925925926","3","0","0","0","0","0","0","6","0"
"898e62c0643ffff","4","4","2019","40","573","1.3299305555555558","4","0","0","0","0","0","0","40","0"
"898e62d5d43ffff","5","4","2019","2","247","1.3","4","0","0","0","0","0","0","2","0"
"898e62d4ad7ffff","30","4","2019","88","340","0.8740530303030304","3","0","0","0","88","0","0","0","0"
"898e62d5817ffff","17","4","2019","17","921","1.9382352941176473","3","0","0","0","17","0","0","0","0"
"898e62c3143ffff","13","4","2019","13","583","2.752350427350428","3","0","0","0","6","0","0","7","0"
"898e62c0043ffff","10","4","2019","63","737","1.6421957671957677","4","0","0","0","13","0","0","50","0"
"898e62d4a5bffff","10","4","2019","3","1711","8.999074074074075","2","1","0","3","0","0","0","0","0"
"898e62c0c1bffff","27","4","2019","513","583","1.573673380983323","4","0","0","0","0","0","51","462","0"
"898e62c044bffff","12","4","2019","119","334","2.059056956115781","4","0","0","0","0","0","0","119","0"
"898e62c0043ffff","29","4","2019","102","746","1.5744825708060997","4","0","0","0","0","0","0","102","0"
"898e62c2933ffff","15","4","2019","31","472","1.3670250896057348","3","0","0","0","23","0","0","8","0"
"898e62c0c1bffff","13","4","2019","350","784","2.337984126984127","3","0","0","0","0","0","70","280","0"
"898e62c7467ffff","30","4","2019","110","550","1.147222222222222","4","0","0","0","110","0","0","0","0"
"898e62d5abbffff","2","4","2019","1","5362","12.063888888888888","1","1","0","1","0","0","0","0","0"
"898e62c2dd3ffff","22","4","2019","1","316","1.5361111111111112","3","0","0","0","0","0","0","1","0"
"898e62c0043ffff","27","4","2019","16","714","3.4939236111111116","3","0","0","0","2","0","0","14","0"
"898e62c29afffff","26","4","2019","396","1030","1.3647797418630743","4","0","0","0","4","0","0","392","0"
"898e62c096fffff","17","4","2019","93","355","0.7086618876941457","4","0","0","0","93","0","0","0","0"
"898e62c0643ffff","29","4","2019","110","533","1.5094191919191917","4","0","0","0","0","0","0","110","0"
"898e62c0043ffff","12","4","2019","84","737","1.4304232804232808","4","0","0","0","12","0","0","72","0"
