"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"89c2f15468fffff","30","4","2019","14","781","2.0168650793650795","3","0","0","0","12","0","0","2","0"
"89c2f1ccb87ffff","2","4","2019","86","1317","4.632267441860465","3","0","0","0","0","0","0","86","0"
"89c2f1562bbffff","25","4","2019","4","455","2.238888888888889","3","0","0","0","0","0","0","4","0"
"89c2f1ccb87ffff","28","4","2019","17","1403","6.020588235294117","2","0","0","0","0","0","0","17","0"
"89c2f1ccb6fffff","3","4","2019","35","1831","2.1025396825396823","3","0","0","0","14","0","0","21","0"
"89c2f156d37ffff","8","4","2019","6","447","3.0574074074074074","3","0","0","0","0","0","0","6","0"
"89c2f11906fffff","14","4","2019","9","624","3.7518518518518515","3","0","0","0","0","0","0","9","0"
"89c2f156d37ffff","23","4","2019","13","1089","5.752777777777778","2","0","0","0","2","0","0","11","0"
"89c2f1cc863ffff","12","4","2019","90","1014","1.8827160493827164","3","0","0","0","80","0","0","10","0"
"89c2f1cc95bffff","25","4","2019","273","928","1.8498575498575496","4","0","0","0","53","0","0","220","0"
"89c2f1ccb87ffff","10","4","2019","85","1403","4.568104575163398","2","0","0","0","0","0","0","85","0"
"89c2f156423ffff","20","4","2019","2","797","3.216666666666667","2","0","0","0","2","0","0","0","0"
"89c2f1cc863ffff","30","4","2019","133","890","1.8769632414369253","3","0","0","0","124","0","0","9","0"
"89c2f1cc863ffff","29","4","2019","107","761","1.6540498442367602","3","0","0","0","107","0","0","0","0"
"89c2f1571b7ffff","21","4","2019","7","1084","4.356746031746032","2","0","0","0","7","0","0","0","0"
"89c2f156513ffff","26","4","2019","10","682","3.737777777777778","3","0","0","0","0","0","0","10","0"
"89c2f15468fffff","10","4","2019","12","781","4.781944444444445","2","0","0","0","0","0","0","12","0"
"89c2f15468fffff","2","4","2019","12","635","3.3120370370370367","2","0","0","0","10","0","0","2","0"
"89c2f1571b7ffff","24","4","2019","4","724","4.4375","3","0","0","0","0","0","0","4","0"
"89c2f1ccb6fffff","27","4","2019","29","232","1.5350574712643679","3","0","0","0","29","0","0","0","0"
"89c2f1cc95bffff","21","4","2019","21","309","1.4420634920634918","3","0","0","0","21","0","0","0","0"
"89c2f15446bffff","10","4","2019","15","777","3.153888888888888","3","0","0","0","0","0","0","15","0"
"89c2f1ccb6fffff","29","4","2019","24","309","2.044560185185185","3","0","0","0","2","0","0","22","0"
"89c2f1571b7ffff","9","4","2019","2","557","4.425","2","0","0","0","0","0","0","2","0"
"89c2f1cc95bffff","7","4","2019","14","313","1.4200396825396824","3","0","0","0","14","0","0","0","0"
