"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"89499604a77ffff","22","4","2019","20","350","2.452777777777778","3","0","0","0","0","0","20","0","0"
"89499604acfffff","24","4","2019","40","289","1.7289583333333336","3","0","0","0","0","0","40","0","0"
"8949963a5d7ffff","8","4","2019","65","908","2.512008547008548","3","0","0","0","0","0","0","65","0"
"89499604a77ffff","17","4","2019","52","409","1.6776175213675206","4","0","0","0","0","0","52","0","0"
"8949963a5d7ffff","29","4","2019","93","1063","2.4184587813620055","3","0","0","0","0","0","0","93","0"
"8949963a5d7ffff","3","4","2019","39","779","2.7814814814814817","3","0","0","0","0","0","0","39","0"
"89499604a77ffff","5","4","2019","8","350","2.336111111111111","3","0","0","0","0","0","8","0","0"
"8949963a5d7ffff","9","4","2019","60","1119","2.0321296296296287","4","0","0","0","0","0","0","60","0"
"8949963a5d7ffff","6","4","2019","38","908","2.908991228070176","3","0","0","0","0","0","0","38","0"
"89499604a27ffff","3","4","2019","4","736","5.797916666666667","3","0","0","0","0","4","0","0","0"
"8949963a5d7ffff","30","4","2019","151","1063","2.399503311258282","3","0","0","0","0","0","0","151","0"
"89499604acfffff","30","4","2019","39","242","1.5962962962962959","3","0","0","0","0","0","39","0","0"
"89499604acfffff","29","4","2019","42","208","1.3970238095238094","4","0","0","0","0","0","42","0","0"
"8949963a5d7ffff","13","4","2019","112","1063","2.6013888888888883","3","0","0","0","0","0","0","112","0"
"8949963a5d7ffff","11","4","2019","27","934","2.4041152263374492","3","0","0","0","0","0","0","27","0"
"8949963a4a3ffff","4","4","2019","1","696","1.863888888888889","3","0","0","0","0","0","1","0","0"
"89499604b73ffff","5","4","2019","16","2278","8.990104166666667","3","0","0","0","0","16","0","0","0"
"89499604bcbffff","10","4","2019","18","299","1.9712962962962968","4","0","0","0","0","0","18","0","0"
"89499604a27ffff","11","4","2019","25","398","1.4006666666666672","4","0","0","0","0","5","20","0","0"
"8949963a5d7ffff","23","4","2019","9","908","3.161111111111111","3","0","0","0","0","0","0","9","0"
"8949963a493ffff","4","4","2019","46","259","1.447463768115942","3","0","0","0","33","0","0","13","0"
"89499604acfffff","17","4","2019","15","208","1.3972222222222221","4","0","0","0","0","0","15","0","0"
"894996059abffff","9","4","2019","23","634","2.0992753623188407","3","0","0","0","0","0","23","0","0"
"89499604acfffff","19","4","2019","14","208","1.4","4","0","0","0","0","0","14","0","0"
"89499604a27ffff","16","4","2019","4","233","1.6208333333333333","4","0","0","0","0","4","0","0","0"
"89499604a27ffff","15","4","2019","5","2198","7.12","3","0","0","0","0","5","0","0","0"
"89499604a77ffff","25","4","2019","1","350","1.8583333333333334","4","0","0","0","0","0","1","0","0"
"89499604acfffff","15","4","2019","2","242","2.0055555555555555","3","0","0","0","0","0","2","0","0"
"8949963a5d7ffff","27","4","2019","2","1063","1.8","4","0","0","0","0","0","0","2","0"
"89499604acfffff","12","4","2019","17","242","1.6330065359477122","3","0","0","0","0","0","17","0","0"
"89499604acfffff","14","4","2019","17","208","1.6766339869281044","3","0","0","0","0","0","17","0","0"
"8949963a5d7ffff","1","4","2019","84","1119","2.2279761904761926","3","0","0","0","0","0","0","84","0"
"89499604a77ffff","13","4","2019","68","350","2.093709150326798","4","0","0","0","0","0","68","0","0"
"89499604a73ffff","11","4","2019","24","1308","3.4074074074074066","4","0","0","0","0","24","0","0","0"
"89499604a73ffff","26","4","2019","10","484","3.775555555555555","3","0","1","0","0","0","0","0","10"
"89499604acfffff","16","4","2019","20","262","1.9133333333333333","3","0","0","0","0","0","20","0","0"
"89499604a27ffff","30","4","2019","61","1097","6.09134790528233","3","0","0","0","0","61","0","0","0"
"89499604a77ffff","4","4","2019","62","2406","2.4233870967741935","4","0","0","0","0","62","0","0","0"
"89499604bcbffff","30","4","2019","21","427","2.6260582010582008","4","0","0","0","0","0","21","0","0"
"89499604acfffff","2","4","2019","24","208","1.538541666666666","4","0","0","0","0","0","24","0","0"
"8949963a5d7ffff","5","4","2019","61","908","2.144945355191256","3","0","0","0","0","0","0","61","0"
"89499604a77ffff","11","4","2019","19","2843","5.49795321637427","3","0","0","0","0","19","0","0","0"
"89499604acfffff","13","4","2019","11","208","1.676767676767677","3","0","0","0","0","0","11","0","0"
"89499604bcbffff","11","4","2019","42","427","1.1199074074074074","4","0","1","0","0","0","34","0","8"
"89499604b73ffff","11","4","2019","7","2278","3.663492063492064","4","0","0","0","0","7","0","0","0"
"89499604a77ffff","26","4","2019","31","350","1.7583333333333333","4","0","0","0","0","0","31","0","0"
"8949963a493ffff","1","4","2019","14","250","1.4055555555555552","3","0","0","0","14","0","0","0","0"
"89499604b73ffff","9","4","2019","14","2278","7.041666666666666","3","0","0","0","0","14","0","0","0"
"8949963a4a3ffff","10","4","2019","15","1281","2.975000000000001","3","0","0","0","0","0","15","0","0"
"89499604acfffff","11","4","2019","25","208","1.5083333333333337","4","0","0","0","0","0","25","0","0"
"89499604acfffff","4","4","2019","100","208","1.5875277777777785","3","0","0","0","0","0","100","0","0"
"89499604a73ffff","25","4","2019","2","629","4.519444444444445","3","0","0","0","0","2","0","0","0"
"89499604b73ffff","27","4","2019","73","284","1.789535768645358","3","0","0","0","0","0","0","73","0"
"89499604a73ffff","9","4","2019","22","563","2.8273989898989904","3","0","0","0","0","22","0","0","0"
"8949963a483ffff","3","4","2019","39","402","1.9857549857549857","3","0","0","0","0","0","39","0","0"
"89499604b73ffff","10","4","2019","17","2278","6.401307189542484","3","0","0","0","0","17","0","0","0"
"89499604b73ffff","12","4","2019","49","2278","9.11984126984127","3","0","0","0","0","49","0","0","0"
"89499604a77ffff","15","4","2019","50","350","2.435055555555555","3","0","0","0","0","0","50","0","0"
"89499604a77ffff","29","4","2019","25","1840","4.665000000000002","4","0","0","0","0","9","16","0","0"
"89499604a73ffff","10","4","2019","4","629","1.836111111111111","4","0","0","0","0","4","0","0","0"
"8949963a5d7ffff","22","4","2019","18","1063","3.452469135802469","3","0","0","0","0","0","0","18","0"
"89499604b73ffff","2","4","2019","23","2278","7.72463768115942","3","0","0","0","0","23","0","0","0"
"89499604a27ffff","29","4","2019","4","945","7.736111111111111","2","0","0","0","0","4","0","0","0"
"89499604b73ffff","4","4","2019","28","2278","6.5479166666666675","3","0","0","0","0","28","0","0","0"
"89499604bcbffff","13","4","2019","10","427","2.6261111111111113","3","0","0","0","0","0","10","0","0"
"89499604acfffff","9","4","2019","87","362","1.531992337164752","4","0","0","0","0","0","87","0","0"
"8949963a5d7ffff","24","4","2019","2","613","3.158333333333333","3","0","0","0","0","0","0","2","0"
"8949963a4a3ffff","30","4","2019","7","1375","2.1","3","0","0","0","0","0","7","0","0"
"89499604a77ffff","27","4","2019","19","350","2.5407894736842103","3","0","0","0","0","0","19","0","0"
"89499604b73ffff","13","4","2019","13","2278","7.042094017094017","3","0","0","0","0","13","0","0","0"
"89499604a0bffff","13","4","2019","8","718","3.5770833333333334","3","0","0","0","8","0","0","0","0"
"8949963a5d7ffff","12","4","2019","118","1063","2.3316384180790983","3","0","0","0","0","0","0","118","0"
"8949963a5d7ffff","10","4","2019","78","1063","2.158938746438745","3","0","0","0","0","0","0","78","0"
"89499604a77ffff","9","4","2019","4","248","1.8041666666666667","4","0","0","0","0","4","0","0","0"
"89499604acfffff","25","4","2019","24","262","1.5368055555555555","4","0","0","0","0","0","24","0","0"
"8949963a493ffff","27","4","2019","36","259","0.9816358024691358","3","0","0","0","22","0","0","14","0"
"89499604acfffff","8","4","2019","16","208","1.6777777777777774","3","0","0","0","0","0","16","0","0"
"89499604a77ffff","6","4","2019","24","350","1.9991898148148153","3","0","0","0","0","0","24","0","0"
"89499604b73ffff","16","4","2019","38","2278","8.97828947368421","3","0","0","0","0","38","0","0","0"
"89499604a77ffff","16","4","2019","70","350","1.9747619047619045","4","0","0","0","0","0","70","0","0"
"89499604b73ffff","6","4","2019","12","2278","3.277314814814815","4","0","0","0","10","2","0","0","0"
"8949963a613ffff","22","4","2019","2","511","2.6277777777777778","3","0","0","0","2","0","0","0","0"
