"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"89a8103b0dbffff","29","4","2019","318","505","1.6304332634521312","3","0","0","0","318","0","0","0","0"
"89a8100e3cfffff","25","4","2019","315","1056","2.3261199294532657","3","0","0","0","183","0","0","132","0"
"89a8103b0dbffff","27","4","2019","241","587","2.280590133702169","2","0","0","0","241","0","0","0","0"
"89a8100e5abffff","3","4","2019","294","606","2.250264550264548","4","0","0","0","30","0","0","264","0"
"89a8100c3b7ffff","30","4","2019","386","946","2.0303180771445026","3","0","0","0","161","0","0","225","0"
"89a8100c3d7ffff","7","4","2019","37","659","3.433108108108108","3","0","0","0","0","0","0","37","0"
"89a8100e883ffff","13","4","2019","20","3884","7.6450000000000005","1","0","0","0","9","11","0","0","0"
"89a8100e5d7ffff","30","4","2019","60","234","1.014583333333332","3","0","0","0","60","0","0","0","0"
"89a8100e09bffff","26","4","2019","354","2623","1.7053515379786583","4","0","0","0","220","0","134","0","0"
"89a8100e3cfffff","8","4","2019","424","1056","1.8535246331236903","3","0","0","0","321","0","0","103","0"
"89a8107140fffff","27","4","2019","43","608","3.427260981912147","2","0","0","0","43","0","0","0","0"
"89a8100e883ffff","30","4","2019","220","7134","0.44526515151515156","5","0","0","0","30","129","0","61","0"
"89a8100e8cbffff","1","4","2019","92","390","1.6034420289855078","3","0","0","0","92","0","0","0","0"
"89a81000817ffff","2","4","2019","153","1423","2.359840232389253","3","0","0","0","0","0","0","153","0"
"89a8100e103ffff","5","4","2019","415","775","1.869431057563587","3","0","0","0","204","0","0","211","0"
"89a8100ccbbffff","11","4","2019","145","662","1.7546551724137938","3","0","0","0","67","0","0","78","0"
"89a81000e8bffff","5","4","2019","51","881","1.5516339869281053","3","0","0","0","41","0","0","10","0"
"89a8100c3d7ffff","28","4","2019","68","516","3.55049019607843","3","0","0","0","0","0","0","68","0"
