"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"8966d338c87ffff","29","4","2019","224","2229","2.3913194444444428","3","0","0","0","0","0","0","224","0"
"8966d33ab73ffff","11","4","2019","709","1296","1.807859269706941","4","0","0","0","121","0","0","588","0"
"8966d338cd7ffff","3","4","2019","6","439","3.085185185185185","3","0","0","0","1","0","0","5","0"
"8966d33a117ffff","8","4","2019","57","749","2.048489278752436","3","0","0","0","0","0","0","57","0"
"8966d33a177ffff","5","4","2019","22","895","3.7655303030303027","3","0","0","0","0","0","0","22","0"
"8966d321e3bffff","14","4","2019","12","905","3.0652777777777778","4","0","0","0","0","0","0","12","0"
"8966d3314afffff","1","4","2019","4","411","2.6305555555555555","3","0","0","0","0","0","0","4","0"
"8966d328043ffff","10","4","2019","4","539","2.825","3","0","0","0","4","0","0","0","0"
"8966d33a17bffff","21","4","2019","32","1524","2.9575520833333337","4","0","0","0","2","0","0","30","0"
"8966d33ab73ffff","20","4","2019","34","1296","3.1031862745098038","3","0","0","0","15","0","0","19","0"
"8966d33ab73ffff","18","4","2019","527","2835","1.7919987349778619","4","0","0","0","46","0","0","481","0"
"8966d33a14bffff","27","4","2019","126","803","4.5987874779541436","3","0","0","0","0","126","0","0","0"
"8966d33a177ffff","6","4","2019","32","895","4.4756944444444455","3","0","0","0","0","0","0","32","0"
"8966d3314b7ffff","10","4","2019","9","688","4.066975308641975","3","0","0","0","9","0","0","0","0"
"8966d338a8fffff","23","4","2019","180","1231","1.8458179012345681","3","0","1","0","156","0","7","15","2"
"8966d33aa3bffff","29","4","2019","143","1343","2.4403846153846147","3","0","0","0","0","0","0","143","0"
"8966d33a53bffff","20","4","2019","24","1561","4.030324074074075","3","0","0","0","0","0","24","0","0"
"8966d33aa3bffff","5","4","2019","180","1343","2.833256172839506","3","0","0","0","0","0","0","180","0"
"8966d33884bffff","11","4","2019","135","710","1.4006790123456792","3","0","0","0","135","0","0","0","0"
"8966d328447ffff","22","4","2019","6","359","2.5740740740740744","2","0","0","0","6","0","0","0","0"
"8966d3314afffff","14","4","2019","11","411","2.716161616161616","3","0","0","0","0","0","0","11","0"
"8966d32a50bffff","30","4","2019","2","2996","14.369444444444444","1","1","0","2","0","0","0","0","0"
"8966d33a17bffff","23","4","2019","98","1076","2.0966269841269844","3","0","0","0","82","0","0","16","0"
"8966d338c87ffff","8","4","2019","221","1540","2.8483408748114614","3","0","0","0","8","0","0","213","0"
"8966d338c87ffff","20","4","2019","18","679","2.339814814814814","4","0","0","0","0","0","0","18","0"
"8966d33aa3bffff","7","4","2019","60","516","1.6827314814814818","3","0","0","0","15","0","0","45","0"
"8966d33a14bffff","22","4","2019","22","905","5.141414141414141","3","0","0","0","2","20","0","0","0"
"8966d33a17bffff","30","4","2019","122","1201","2.402595628415301","3","0","0","0","95","0","0","27","0"
"8966d338c87ffff","3","4","2019","195","1540","2.6120797720797713","3","0","0","0","0","0","0","195","0"
"8966d338a8fffff","14","4","2019","121","724","1.111914600550964","4","0","1","0","65","0","0","34","22"
"8966d328447ffff","19","4","2019","15","359","2.6144444444444446","2","0","0","0","15","0","0","0","0"
"8966d33a53bffff","30","4","2019","5","519","3.8299999999999996","3","0","0","0","0","0","5","0","0"
"8966d33a17bffff","15","4","2019","119","1072","2.1379084967320265","4","0","0","0","87","0","0","32","0"
"8966d338cd7ffff","15","4","2019","40","630","3.6931249999999993","3","0","0","0","0","0","0","40","0"
"8966d338c87ffff","27","4","2019","80","1148","2.057743055555555","4","0","0","0","0","0","0","80","0"
"8966d33884bffff","4","4","2019","200","688","1.4362083333333342","3","0","0","0","200","0","0","0","0"
"8966d33ab73ffff","28","4","2019","21","1296","2.52526455026455","3","0","0","0","7","0","0","14","0"
"8966d33a177ffff","9","4","2019","43","1045","4.122609819121447","3","0","0","0","0","0","0","43","0"
"8966d33a17bffff","9","4","2019","162","1082","2.417181069958847","3","0","0","0","100","0","0","62","0"
"8966d3314afffff","17","4","2019","10","534","1.5305555555555554","4","0","0","0","0","0","0","10","0"
"8966d338c87ffff","1","4","2019","133","1352","2.210296574770258","3","0","0","0","11","0","0","122","0"
"8966d3314b7ffff","26","4","2019","24","1092","3.9050925925925917","3","0","0","0","24","0","0","0","0"
"8966d33a14bffff","29","4","2019","16","737","5.519270833333334","3","0","0","0","0","16","0","0","0"
"8966d3315d3ffff","22","4","2019","10","636","4.041944444444445","3","0","0","0","10","0","0","0","0"
"8966d328043ffff","11","4","2019","3","426","2.7527777777777778","3","0","0","0","3","0","0","0","0"
"8966d3314b7ffff","6","4","2019","31","917","4.757795698924731","2","0","0","0","21","0","0","10","0"
"8966d3314afffff","6","4","2019","35","498","1.4273809523809524","3","0","0","0","0","0","0","35","0"
"8966d32a487ffff","10","4","2019","120","2199","2.9208101851851853","3","0","0","0","0","0","67","53","0"
"8966d321e3bffff","27","4","2019","41","1963","3.6159214092140926","3","0","0","0","0","0","0","41","0"
"8966d33a177ffff","4","4","2019","30","1012","3.871018518518518","3","0","0","0","0","0","0","30","0"
"8966d33aa3bffff","10","4","2019","274","1343","2.7589618815896193","3","0","0","0","0","0","0","274","0"
"8966d33884bffff","9","4","2019","153","735","1.48714596949891","3","0","0","0","153","0","0","0","0"
"8966d33ab63ffff","26","4","2019","227","1875","3.499253548702888","3","0","0","0","17","0","0","210","0"
"8966d32a48bffff","8","4","2019","19","230","0.6814327485380118","4","0","0","0","19","0","0","0","0"
"8966d32a487ffff","15","4","2019","179","1118","2.2379112352576045","3","0","0","0","0","0","74","105","0"
"8966d328447ffff","23","4","2019","7","359","1.9789682539682543","3","0","0","0","7","0","0","0","0"
"8966d321e3bffff","18","4","2019","12","905","4.924074074074075","2","0","0","0","0","0","0","12","0"
"8966d3315d3ffff","4","4","2019","14","524","2.6277777777777778","4","0","0","0","14","0","0","0","0"
"8966d32a487ffff","23","4","2019","131","1754","2.5807251908396935","3","0","0","0","0","0","95","36","0"
"8966d33a117ffff","23","4","2019","47","521","1.6999408983451534","4","0","0","0","0","0","0","47","0"
"8966d338b67ffff","3","4","2019","4","4088","5.852777777777778","3","1","0","4","0","0","0","0","0"
"8966d338a8fffff","30","4","2019","166","1337","1.7206827309236952","3","0","0","0","125","0","7","34","0"
"8966d328447ffff","1","4","2019","16","359","2.312847222222222","2","0","0","0","16","0","0","0","0"
"8966d338a8fffff","15","4","2019","257","1402","1.5731085170773875","3","0","1","0","134","0","7","95","21"
"8966d33a53bffff","14","4","2019","5","999","4.752777777777777","2","0","0","0","0","0","5","0","0"
"8966d33a14bffff","11","4","2019","65","1318","5.614358974358974","3","0","0","0","0","65","0","0","0"
"8966d33884bffff","13","4","2019","158","710","1.4683368495077358","3","0","0","0","158","0","0","0","0"
"8966d33a007ffff","15","4","2019","2","747","4.316666666666666","2","0","0","0","0","0","0","2","0"
"8966d33ab63ffff","4","4","2019","259","3699","3.2830223080223098","3","0","0","0","14","0","0","245","0"
"8966d338ac7ffff","13","4","2019","17","489","1.1950980392156862","4","0","0","0","17","0","0","0","0"
"8966d33a14bffff","26","4","2019","41","905","5.159078590785908","3","0","0","0","0","41","0","0","0"
"8966d3213cfffff","27","4","2019","5","419","3.053888888888889","3","0","0","0","0","0","0","5","0"
"8966d338c87ffff","7","4","2019","9","614","2.3219135802469135","3","0","0","0","0","0","0","9","0"
"8966d33aa3bffff","1","4","2019","161","1314","2.9296411318150453","3","0","0","0","0","0","0","161","0"
"8966d3314b7ffff","4","4","2019","14","688","4.43313492063492","2","0","0","0","11","0","0","3","0"
"8966d3281d3ffff","28","4","2019","5","445","2.5827777777777774","3","0","0","0","5","0","0","0","0"
"8966d33884bffff","29","4","2019","280","684","1.614454365079364","3","0","0","0","280","0","0","0","0"
"8966d3314b7ffff","2","4","2019","8","688","5.626388888888888","2","0","0","0","8","0","0","0","0"
"8966d33ab63ffff","7","4","2019","14","547","2.9297619047619046","3","0","0","0","4","0","0","10","0"
"8966d321e3bffff","9","4","2019","18","1136","5.944598765432098","2","0","0","0","0","0","0","18","0"
"8966d321e3bffff","26","4","2019","37","2284","4.278378378378378","3","0","0","0","0","0","0","37","0"
"8966d33a117ffff","20","4","2019","7","407","3.1301587301587297","3","0","0","0","0","0","0","7","0"
"8966d32a487ffff","8","4","2019","130","2199","2.3721794871794857","3","0","0","0","0","0","42","88","0"
"8966d33a53bffff","6","4","2019","22","1822","5.665782828282828","2","0","0","0","0","0","22","0","0"
"8966d338cdbffff","2","4","2019","171","446","1.8917316439246257","3","0","0","0","171","0","0","0","0"
"8966d33884bffff","27","4","2019","234","807","1.4923789173789181","3","0","0","0","234","0","0","0","0"
"8966d33884bffff","3","4","2019","159","658","1.4479559748427675","3","0","0","0","159","0","0","0","0"
"8966d338b67ffff","12","4","2019","4","797","6.501388888888889","3","1","0","4","0","0","0","0","0"
"8966d3315d3ffff","13","4","2019","13","636","3.7619658119658115","3","0","0","0","13","0","0","0","0"
"8966d338cd7ffff","19","4","2019","1","630","4.691666666666666","3","0","0","0","0","0","0","1","0"
"8966d33ab63ffff","6","4","2019","77","3133","2.8975108225108244","3","0","0","0","0","0","0","77","0"
"8966d33a117ffff","2","4","2019","46","652","2.1038043478260873","4","0","0","0","0","0","0","46","0"
"8966d32a487ffff","12","4","2019","160","2199","2.563836805555557","3","0","0","0","8","0","44","108","0"
"8966d3314afffff","22","4","2019","33","458","2.1770202020202016","3","0","0","0","0","0","0","33","0"
"8966d338cd7ffff","17","4","2019","21","914","3.9166666666666665","3","0","0","0","0","0","0","21","0"
"8966d321e3bffff","3","4","2019","22","1136","3.9511363636363637","4","0","0","0","0","0","0","22","0"
"8966d338a8fffff","26","4","2019","203","1042","1.2387657361795292","4","0","1","0","147","0","1","34","21"
"8966d33a14bffff","13","4","2019","78","803","4.978988603988603","3","0","0","0","0","78","0","0","0"
"8966d33ab63ffff","25","4","2019","311","3414","3.5098249374776693","3","0","0","0","16","0","0","295","0"
"8966d33a17bffff","16","4","2019","137","1201","2.1436334144363336","3","0","0","0","100","0","0","37","0"
"8966d33aa3bffff","24","4","2019","366","1343","2.5657559198542814","3","0","0","0","0","0","0","366","0"
"8966d338a8fffff","28","4","2019","24","362","1.2255787037037036","4","0","1","0","8","0","0","9","7"
"8966d33ab73ffff","2","4","2019","693","2836","1.5801146384479707","4","0","0","0","93","0","0","600","0"
"8966d33aa3bffff","12","4","2019","320","1343","2.5398524305555545","3","0","0","0","2","0","0","318","0"
"8966d33a53bffff","3","4","2019","5","421","2.7172222222222224","3","0","0","0","0","0","5","0","0"
"8966d32a50bffff","15","4","2019","4","1769","11.4375","2","1","0","4","0","0","0","0","0"
"8966d33ab73ffff","4","4","2019","517","2876","1.9337954008166778","4","0","0","0","70","0","0","447","0"
"8966d338cdbffff","4","4","2019","162","446","1.9545781893004115","3","0","0","0","162","0","0","0","0"
"8966d328447ffff","24","4","2019","28","359","2.7007936507936514","2","0","0","0","28","0","0","0","0"
"8966d32a537ffff","27","4","2019","11","605","4.4691919191919185","2","0","0","0","11","0","0","0","0"
"8966d32a50bffff","3","4","2019","24","682","4.0278935185185185","3","0","0","0","24","0","0","0","0"
"8966d328447ffff","26","4","2019","17","359","1.7455882352941177","3","0","0","0","17","0","0","0","0"
"8966d338c87ffff","19","4","2019","5","679","3.937222222222222","2","0","0","0","0","0","0","5","0"
"8966d33a14bffff","5","4","2019","72","905","5.282947530864198","3","0","0","0","0","72","0","0","0"
"8966d321e3bffff","5","4","2019","21","1903","4.650396825396825","3","0","0","0","0","0","0","21","0"
"8966d338cd7ffff","10","4","2019","14","884","3.1944444444444438","3","0","0","0","4","0","0","10","0"
"8966d33336bffff","27","4","2019","6","206","1.7064814814814815","3","0","0","0","6","0","0","0","0"
"8966d32a5b3ffff","23","4","2019","4","827","5.165277777777778","2","0","0","0","0","0","4","0","0"
"8966d32a50bffff","26","4","2019","8","3633","10.13263888888889","2","1","0","8","0","0","0","0","0"
"8966d321e3bffff","24","4","2019","2","905","4.344444444444444","3","0","0","0","0","0","0","2","0"
"8966d338cdbffff","8","4","2019","237","446","2.0765822784810144","3","0","0","0","237","0","0","0","0"
"8966d33ab63ffff","15","4","2019","176","1812","3.7927241161616148","3","0","0","0","4","0","0","172","0"
"8966d33a53bffff","27","4","2019","4","942","3.4736111111111114","3","0","0","0","0","0","4","0","0"
"8966d3213cfffff","14","4","2019","7","209","1.385714285714286","4","0","0","0","0","0","0","7","0"
"8966d3314b7ffff","25","4","2019","3","1158","5.797222222222222","2","0","0","0","3","0","0","0","0"
"8966d3314b7ffff","13","4","2019","9","947","6.564506172839506","2","0","0","0","9","0","0","0","0"
"8966d338a8fffff","2","4","2019","246","467","1.67773261065944","3","0","0","0","201","0","0","45","0"
"8966d33a177ffff","11","4","2019","40","928","4.239305555555558","3","0","0","0","0","0","0","40","0"
"8966d32a487ffff","17","4","2019","126","1754","2.4100308641975317","3","0","0","0","0","0","39","87","0"
"8966d33a117ffff","17","4","2019","81","727","1.7969821673525386","4","0","0","0","0","0","0","81","0"
"8966d3314b7ffff","23","4","2019","11","756","5.288636363636364","2","0","0","0","9","0","0","2","0"
"8966d3314b7ffff","21","4","2019","8","1211","5.628124999999999","2","0","0","0","8","0","0","0","0"
"8966d33ae77ffff","13","4","2019","6","197","1.6129629629629632","3","0","0","0","6","0","0","0","0"
"8966d338cd7ffff","27","4","2019","2","243","1.7083333333333333","3","0","0","0","2","0","0","0","0"
"8966d338cdbffff","23","4","2019","237","352","1.8266643225503982","3","0","0","0","237","0","0","0","0"
"8966d338c87ffff","12","4","2019","312","3541","2.249029558404561","4","0","0","0","16","0","0","296","0"
"8966d33a17bffff","13","4","2019","136","1043","2.3381535947712435","4","0","0","0","89","0","0","47","0"
"8966d33a17bffff","25","4","2019","43","1076","3.3859819121447043","3","0","0","0","28","0","0","15","0"
"8966d33ab63ffff","30","4","2019","180","1875","3.323657407407406","3","0","0","0","20","0","0","160","0"
"8966d338cd7ffff","13","4","2019","9","402","2.9216049382716047","3","0","0","0","0","0","0","9","0"
"8966d338a47ffff","24","4","2019","9","572","2.6827160493827162","3","0","0","0","9","0","0","0","0"
"8966d33ab63ffff","8","4","2019","238","1875","3.4711484593837536","3","0","0","0","26","0","0","212","0"
"8966d33ab63ffff","23","4","2019","246","3260","3.249243450767843","3","0","0","0","21","0","0","225","0"
"8966d33a17bffff","4","4","2019","227","1005","1.981705824767501","4","0","0","0","144","0","0","83","0"
"8966d338a47ffff","29","4","2019","7","201","1.4797619047619046","3","0","0","0","7","0","0","0","0"
"8966d33a14bffff","23","4","2019","13","905","5.835683760683761","3","0","0","0","0","13","0","0","0"
"8966d33ab63ffff","9","4","2019","283","1812","3.7631134668237123","3","0","0","0","0","0","0","283","0"
"8966d338a47ffff","15","4","2019","6","270","2.012962962962963","4","0","0","0","6","0","0","0","0"
"8966d33a14bffff","9","4","2019","12","803","3.7173611111111113","4","0","0","0","2","10","0","0","0"
"8966d33a117ffff","16","4","2019","41","652","1.9262195121951222","4","0","0","0","0","0","0","41","0"
"8966d33145bffff","17","4","2019","8","235","1.6711805555555554","3","0","0","0","8","0","0","0","0"
"8966d32a487ffff","9","4","2019","113","1701","2.7104473942969523","3","0","0","0","9","0","62","42","0"
"8966d33a177ffff","24","4","2019","14","895","3.661507936507936","3","0","0","0","0","0","0","14","0"
"8966d3315d3ffff","26","4","2019","9","636","4.328703703703704","3","0","0","0","9","0","0","0","0"
"8966d33aa3bffff","21","4","2019","3","527","3.782407407407407","3","0","0","0","0","0","0","3","0"
"8966d33a007ffff","27","4","2019","1","345","1.7194444444444446","3","0","0","0","1","0","0","0","0"
"8966d321e13ffff","15","4","2019","37","316","1.2447447447447448","4","0","0","0","24","0","0","13","0"
"8966d32a487ffff","22","4","2019","193","2199","2.8698762233736343","3","0","0","0","9","0","116","68","0"
"8966d328447ffff","30","4","2019","59","359","1.8684557438794724","3","0","0","0","59","0","0","0","0"
"8966d33a117ffff","4","4","2019","56","749","1.8987103174603173","4","0","0","0","0","0","0","56","0"
"8966d33a177ffff","2","4","2019","16","895","3.918055555555556","3","0","0","0","0","0","0","16","0"
"8966d33884bffff","25","4","2019","212","710","1.5780660377358484","3","0","0","0","212","0","0","0","0"
"8966d3283d7ffff","29","4","2019","7","395","2.6515873015873015","3","0","0","0","7","0","0","0","0"
"8966d328447ffff","20","4","2019","7","359","2.794047619047619","2","0","0","0","7","0","0","0","0"
"8966d338a47ffff","27","4","2019","16","647","4.125868055555555","3","0","0","0","16","0","0","0","0"
"8966d33ab63ffff","21","4","2019","5","540","3.602777777777778","3","0","0","0","0","0","0","5","0"
"8966d3314b7ffff","7","4","2019","20","1211","3.1704166666666667","3","0","0","0","20","0","0","0","0"
"8966d33aa3bffff","3","4","2019","153","1343","2.6560275962236752","3","0","0","0","0","0","0","153","0"
"8966d32a517ffff","9","4","2019","2","801","6.222222222222222","3","1","0","2","0","0","0","0","0"
"8966d3315d3ffff","8","4","2019","9","479","2.5854938271604935","3","0","0","0","9","0","0","0","0"
"8966d3315d3ffff","6","4","2019","2","577","3.047222222222222","3","0","0","0","2","0","0","0","0"
"8966d321e3bffff","28","4","2019","6","879","4.569444444444444","2","0","0","0","0","0","0","6","0"
"8966d32a517ffff","23","4","2019","8","14267","6.349305555555555","3","1","0","8","0","0","0","0","0"
"8966d33a117ffff","21","4","2019","9","555","3.334876543209877","3","0","0","0","0","0","0","9","0"
"8966d3315d3ffff","21","4","2019","19","479","3.11812865497076","3","0","0","0","19","0","0","0","0"
"8966d33884bffff","18","4","2019","241","735","1.4398801290917462","3","0","0","0","241","0","0","0","0"
"8966d33a177ffff","12","4","2019","31","1012","3.8864695340501783","3","0","0","0","0","0","0","31","0"
"8966d33a117ffff","9","4","2019","26","646","2.639957264957265","3","0","0","0","0","0","0","26","0"
"8966d33a177ffff","27","4","2019","29","1012","4.337164750957855","3","0","0","0","0","0","0","29","0"
"8966d33884bffff","30","4","2019","106","807","1.736818658280923","3","0","0","0","106","0","0","0","0"
"8966d33ab73ffff","7","4","2019","102","1076","1.6881535947712423","4","0","0","0","0","0","0","102","0"
"8966d33a17bffff","7","4","2019","30","1253","2.900555555555555","3","0","0","0","28","0","0","2","0"
"8966d321e3bffff","13","4","2019","28","2284","3.808333333333333","3","0","0","0","0","0","0","28","0"
"8966d338cd7ffff","24","4","2019","111","948","2.544844844844845","4","0","0","0","0","0","0","111","0"
"8966d33a53bffff","19","4","2019","11","942","3.016666666666666","3","0","0","0","0","0","11","0","0"
"8966d3213cfffff","17","4","2019","25","1765","2.4163333333333337","3","0","0","0","0","0","0","25","0"
"8966d321e13ffff","27","4","2019","9","597","1.841975308641975","4","0","0","0","9","0","0","0","0"
"8966d33a177ffff","23","4","2019","53","1615","3.9996331236897285","3","0","0","0","0","0","0","53","0"
"8966d33884bffff","8","4","2019","259","807","1.504997854997855","3","0","0","0","259","0","0","0","0"
"8966d338c87ffff","17","4","2019","68","833","1.62532679738562","4","0","0","0","0","0","0","68","0"
"8966d33a14bffff","18","4","2019","10","737","5.835000000000001","3","0","0","0","0","10","0","0","0"
"8966d3314b7ffff","27","4","2019","7","348","1.7519841269841272","4","0","0","0","7","0","0","0","0"
"8966d33a007ffff","8","4","2019","4","1376","2.9625","3","0","0","0","0","0","0","4","0"
"8966d33a117ffff","7","4","2019","2","624","4.122222222222222","3","0","0","0","0","0","0","2","0"
"8966d328447ffff","9","4","2019","18","359","2.202314814814815","2","0","0","0","18","0","0","0","0"
"8966d33a17bffff","26","4","2019","62","1124","3.1286738351254493","3","0","0","0","27","0","0","35","0"
"8966d32a403ffff","6","4","2019","2","261","1.1861111111111111","4","0","0","0","0","0","0","2","0"
"8966d33145bffff","10","4","2019","9","194","1.4660493827160495","4","0","0","0","9","0","0","0","0"
"8966d33a14bffff","1","4","2019","54","905","5.27042181069959","3","0","0","0","0","54","0","0","0"
"8966d3314b7ffff","12","4","2019","9","944","4.509876543209877","2","0","0","0","9","0","0","0","0"
"8966d33a14bffff","3","4","2019","25","1187","3.95511111111111","3","0","0","0","0","25","0","0","0"
"8966d321e3bffff","30","4","2019","26","1903","5.968589743589741","2","0","0","0","0","0","0","26","0"
"8966d3314afffff","26","4","2019","16","534","1.950868055555555","3","0","0","0","0","0","0","16","0"
"8966d321e13ffff","6","4","2019","39","472","2.582193732193731","3","0","0","0","39","0","0","0","0"
"8966d33a53bffff","15","4","2019","2","942","4.697222222222222","2","0","0","0","0","0","2","0","0"
"8966d33a17bffff","11","4","2019","114","734","2.0131822612085783","4","0","0","0","93","0","0","21","0"
"8966d3314afffff","11","4","2019","7","416","3.017460317460317","3","0","0","0","0","0","0","7","0"
"8966d32a487ffff","30","4","2019","85","2509","2.660392156862745","3","0","0","0","0","0","55","30","0"
"8966d3314afffff","9","4","2019","20","285","1.6401388888888893","3","0","0","0","0","0","0","20","0"
"8966d3314b7ffff","11","4","2019","2","1045","5.652777777777778","2","0","0","0","2","0","0","0","0"
"8966d33a007ffff","24","4","2019","8","237","1.1538194444444443","4","0","0","0","0","0","0","8","0"
"8966d33a17bffff","1","4","2019","157","1253","2.0827317763623503","3","0","0","0","134","0","0","23","0"
"8966d33a17bffff","3","4","2019","145","1124","2.2135249042145593","3","0","0","0","120","0","0","25","0"
"8966d33a14bffff","17","4","2019","43","737","4.77280361757106","3","0","0","0","0","43","0","0","0"
"8966d32a487ffff","19","4","2019","65","1477","3.648461538461538","3","0","0","0","0","0","32","33","0"
"8966d33ab73ffff","6","4","2019","161","995","2.4098861283643913","3","0","0","0","0","0","0","161","0"
"8966d33ab63ffff","29","4","2019","123","1812","3.843541102077688","3","0","0","0","4","0","0","119","0"
"8966d338cd7ffff","12","4","2019","36","630","2.887654320987654","3","0","0","0","0","0","0","36","0"
"8966d3314b7ffff","18","4","2019","26","1211","5.280662393162394","2","0","0","0","26","0","0","0","0"
"8966d3314b7ffff","3","4","2019","1","311","1.325","4","0","0","0","0","0","0","1","0"
"8966d321e3bffff","22","4","2019","27","1136","4.517592592592593","2","0","0","0","0","0","0","27","0"
"8966d33a177ffff","16","4","2019","15","1012","3.6892592592592592","3","0","0","0","0","0","0","15","0"
"8966d321e3bffff","6","4","2019","37","1903","4.642342342342343","3","0","0","0","0","0","0","37","0"
"8966d33aa3bffff","19","4","2019","50","672","2.0239999999999996","3","0","0","0","0","0","0","50","0"
"8966d33a14bffff","2","4","2019","80","803","3.9170138888888895","3","0","0","0","0","80","0","0","0"
"8966d3314afffff","27","4","2019","43","547","1.6406330749354003","4","0","0","0","0","0","0","43","0"
"8966d33a177ffff","25","4","2019","46","895","3.820108695652173","3","0","0","0","0","0","0","46","0"
"8966d32a487ffff","1","4","2019","57","1701","3.22231968810916","3","0","0","0","18","0","32","7","0"
"8966d33884bffff","6","4","2019","161","688","1.705262249827466","3","0","0","0","161","0","0","0","0"
"8966d33ab63ffff","18","4","2019","292","3455","2.9649828767123285","3","0","0","0","28","0","0","264","0"
"8966d32a487ffff","27","4","2019","190","2509","2.0724269005847957","3","0","0","0","10","0","55","125","0"
"8966d33a14bffff","30","4","2019","22","737","2.652272727272727","4","0","0","0","8","14","0","0","0"
