"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"8966d33884fffff","16","4","2019","4039","763","0.1481561717696899","5","0","0","0","345","0","0","3694","0"
"8966d338817ffff","24","4","2019","55","641","2.7042424242424254","3","0","0","0","4","0","0","51","0"
"8966d338a77ffff","9","4","2019","460","827","2.5478079710144934","3","0","0","0","58","0","2","400","0"
"8966d328083ffff","17","4","2019","4","1091","4.4","3","0","0","0","0","0","4","0","0"
"8966d32a48fffff","20","4","2019","21","201","1.417724867724868","4","0","0","0","9","0","0","12","0"
"8966d33125bffff","3","4","2019","31","933","3.361111111111112","2","0","0","0","11","0","0","20","0"
"8966d338813ffff","12","4","2019","60","720","2.221111111111111","3","0","0","0","8","0","0","52","0"
"8966d328083ffff","10","4","2019","30","1520","3.1991666666666663","3","0","0","0","0","0","30","0","0"
"8966d338e6bffff","12","4","2019","3","620","2.448148148148148","3","0","0","0","3","0","0","0","0"
"8966d33ab03ffff","9","4","2019","95","375","2.14719298245614","4","0","0","0","15","0","0","80","0"
"8966d33124fffff","29","4","2019","98","975","4.9144274376417245","3","0","0","0","0","0","2","96","0"
"8966d33ab03ffff","11","4","2019","57","407","2.2610136452241707","4","0","0","0","0","0","0","57","0"
"8966d338813ffff","27","4","2019","25","480","3.259555555555556","3","0","0","0","8","0","0","17","0"
"8966d33897bffff","11","4","2019","14","403","2.9720238095238107","3","0","1","0","0","0","0","0","14"
"8966d33aad7ffff","18","4","2019","6","1037","1.989814814814815","3","0","0","0","6","0","0","0","0"
"8966d338a77ffff","8","4","2019","82","620","3.644715447154471","3","0","0","0","0","0","0","82","0"
"8966d33ab03ffff","24","4","2019","85","2900","2.7433660130718978","4","0","0","0","0","0","0","85","0"
"8966d33a3b7ffff","18","4","2019","176","656","3.1561868686868664","3","0","0","0","18","96","0","62","0"
"8966d32adb7ffff","27","4","2019","2","1180","3.2916666666666665","3","0","0","0","0","0","0","2","0"
"8966d338813ffff","9","4","2019","150","831","1.772518518518518","4","0","0","0","69","0","0","81","0"
"8966d33125bffff","22","4","2019","6","431","1.734259259259259","4","0","0","0","2","0","0","4","0"
"8966d328083ffff","1","4","2019","7","1749","4.599206349206349","2","0","0","0","0","0","7","0","0"
"8966d3388dbffff","1","4","2019","177","631","1.7098085373509102","4","0","0","0","82","0","0","95","0"
"8966d32800bffff","19","4","2019","30","391","2.1496296296296293","3","0","0","0","0","0","30","0","0"
"8966d331057ffff","30","4","2019","35","652","2.05968253968254","3","0","0","0","26","0","0","9","0"
"8966d338813ffff","7","4","2019","1","418","3.147222222222222","2","0","0","0","0","0","0","1","0"
"8966d33ab8bffff","24","4","2019","208","2998","1.8845486111111116","4","0","0","0","0","0","0","208","0"
"8966d3388dbffff","24","4","2019","93","631","2.3823775388291515","3","0","0","0","17","0","0","76","0"
"8966d33125bffff","24","4","2019","25","596","4.180222222222222","2","0","0","0","7","0","0","18","0"
"8966d331057ffff","17","4","2019","42","1623","3.5632936507936512","3","0","0","0","9","0","0","33","0"
"8966d33125bffff","5","4","2019","22","675","3.4455808080808072","3","0","0","0","0","0","0","22","0"
"8966d33125bffff","10","4","2019","54","596","4.342798353909463","2","0","0","0","0","0","0","54","0"
"8966d338e67ffff","4","4","2019","8","244","1.9875","4","0","0","0","8","0","0","0","0"
"8966d331057ffff","19","4","2019","22","1163","3.123737373737374","3","0","0","0","0","0","0","22","0"
"8966d338813ffff","23","4","2019","51","934","2.105446623093682","3","0","0","0","0","0","0","51","0"
"8966d32a48fffff","5","4","2019","21","1166","2.0633597883597887","4","0","0","0","16","0","0","5","0"
"8966d33ab8bffff","25","4","2019","26","1560","2.6759615384615385","4","0","0","0","0","0","0","26","0"
"8966d338813ffff","21","4","2019","10","330","1.751666666666667","4","0","0","0","9","0","0","1","0"
"8966d33aad7ffff","16","4","2019","12","273","1.3210648148148147","1","0","0","0","12","0","0","0","0"
"8966d338b4bffff","28","4","2019","3","638","4.610185185185185","2","0","0","0","3","0","0","0","0"
"8966d338813ffff","10","4","2019","109","810","2.234938837920488","3","0","0","0","50","0","0","59","0"
"8966d33ab03ffff","21","4","2019","5","521","2.766111111111111","3","0","0","0","0","0","0","5","0"
"8966d33125bffff","18","4","2019","32","807","4.433767361111112","3","0","0","0","0","0","0","32","0"
"8966d331503ffff","10","4","2019","5","730","3.011111111111111","3","0","0","0","5","0","0","0","0"
"8966d3280afffff","15","4","2019","5","279","2.281111111111111","3","0","0","0","5","0","0","0","0"
"8966d33a3b7ffff","9","4","2019","341","1381","2.6807917888563075","4","0","0","0","165","122","0","54","0"
"8966d33125bffff","11","4","2019","176","1145","2.9666351010100995","3","0","0","0","0","0","0","176","0"
"8966d338817ffff","27","4","2019","2","309","1.7083333333333333","3","0","0","0","0","0","0","2","0"
"8966d3280afffff","23","4","2019","10","509","3.166666666666667","3","0","0","0","10","0","0","0","0"
"8966d338bc3ffff","30","4","2019","230","2893","2.490591787439614","4","0","0","0","75","155","0","0","0"
"8966d33124fffff","14","4","2019","31","1727","4.681093189964157","2","0","0","0","10","0","0","21","0"
"8966d338bc3ffff","18","4","2019","326","2893","2.0192399454669387","4","0","0","0","185","118","0","23","0"
"8966d33a3b7ffff","29","4","2019","153","656","3.371786492374727","3","0","0","0","20","92","0","41","0"
"8966d338d43ffff","11","4","2019","140","823","2.1300198412698395","3","0","0","0","71","0","0","69","0"
"8966d33a3b7ffff","3","4","2019","95","656","3.814502923976608","3","0","0","0","15","64","0","16","0"
