"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"8966d333343ffff","3","4","2019","6","628","2.587037037037037","3","0","0","0","0","0","0","6","0"
"8966d33aa07ffff","1","4","2019","234","921","2.2951685660018994","4","0","0","0","161","0","0","73","0"
"8966d3310abffff","26","4","2019","16","959","4.539583333333333","2","0","0","0","0","0","0","16","0"
"8966d338a8bffff","8","4","2019","151","2317","3.9017108167770425","3","0","1","0","0","0","114","0","37"
"8966d328443ffff","2","4","2019","18","1386","4.302314814814814","2","0","0","0","0","0","18","0","0"
"8966d33ab7bffff","18","4","2019","275","1171","2.3831010101010115","3","0","0","0","92","0","0","183","0"
"8966d338c4fffff","10","4","2019","54","778","2.472582304526749","3","0","0","0","54","0","0","0","0"
"8966d33aab7ffff","12","4","2019","303","2474","2.9754492115878244","3","0","0","0","5","0","0","298","0"
"8966d338b9bffff","6","4","2019","4","1902","4.8375","3","0","0","0","0","4","0","0","0"
"8966d32a433ffff","8","4","2019","26","755","2.86559829059829","4","0","0","0","26","0","0","0","0"
"8966d32a433ffff","20","4","2019","23","540","1.5019323671497582","4","0","0","0","23","0","0","0","0"
"8966d328443ffff","16","4","2019","4","1022","5.251388888888889","2","0","0","0","0","0","4","0","0"
"8966d3310abffff","28","4","2019","4","1169","3.269444444444444","3","0","0","0","0","0","0","4","0"
"8966d338b9bffff","18","4","2019","57","453","1.886842105263158","4","0","0","0","0","57","0","0","0"
"8966d32a433ffff","23","4","2019","38","713","3.754751461988303","3","0","0","0","38","0","0","0","0"
"8966d338a8bffff","18","4","2019","155","1490","4.351200716845875","2","0","0","0","41","0","89","25","0"
"8966d33aa07ffff","27","4","2019","109","921","3.2789500509683998","3","0","0","0","61","0","0","48","0"
"8966d338957ffff","27","4","2019","28","1212","6.305555555555556","1","0","0","0","28","0","0","0","0"
"8966d338b9bffff","3","4","2019","31","1902","3.736200716845876","3","0","0","0","0","31","0","0","0"
"8966d32a433ffff","21","4","2019","23","713","2.7852657004830914","4","0","0","0","23","0","0","0","0"
"8966d333343ffff","8","4","2019","8","284","1.7291666666666667","3","0","0","0","0","0","0","8","0"
"8966d338a8bffff","16","4","2019","121","1588","4.549678604224059","3","0","1","0","18","0","89","5","9"
"8966d338957ffff","6","4","2019","12","1432","6.250000000000001","2","0","0","0","12","0","0","0","0"
"8966d33aa9bffff","29","4","2019","178","1246","2.3450218476903872","3","0","1","0","111","13","0","37","17"
"8966d33a173ffff","10","4","2019","240","1998","4.518668981481482","2","0","0","0","0","0","0","240","0"
"8966d33a037ffff","7","4","2019","3","493","1.8768518518518518","3","0","0","0","0","0","0","3","0"
"8966d33aa9bffff","15","4","2019","87","1043","1.7061621966794382","4","0","0","0","39","0","0","48","0"
"8966d338d4fffff","8","4","2019","162","673","3.387705761316872","3","0","0","0","0","0","0","162","0"
"8966d33aa07ffff","21","4","2019","60","921","4.117083333333336","3","0","0","0","5","0","0","55","0"
"8966d3310abffff","8","4","2019","15","1059","5.567777777777777","3","1","0","15","0","0","0","0","0"
"8966d338957ffff","21","4","2019","2","899","5.222222222222222","2","0","0","0","2","0","0","0","0"
"8966d33aa07ffff","29","4","2019","117","921","2.2263295346628684","4","0","0","0","77","0","0","40","0"
"8966d33a807ffff","21","4","2019","788","447","0.029018612521150594","5","0","0","0","780","0","0","8","0"
"8966d33aa9bffff","21","4","2019","9","961","3.0040123456790124","3","0","0","0","5","0","0","4","0"
"8966d33aa9bffff","8","4","2019","233","2629","2.8090367191225583","3","0","1","0","84","27","0","101","21"
"8966d33ab7bffff","30","4","2019","210","795","2.4093518518518517","3","0","0","0","88","0","0","122","0"
"8966d33aa07ffff","13","4","2019","189","921","3.009259259259258","3","0","0","0","89","0","0","100","0"
"8966d338d4fffff","26","4","2019","618","1005","3.0084996404171163","3","0","0","0","0","0","0","618","0"
"8966d33a807ffff","23","4","2019","1050","660","0.16597089947089938","5","0","0","0","966","0","0","84","0"
"8966d338d4fffff","16","4","2019","354","1005","3.3746155053358446","3","0","0","0","0","0","0","354","0"
"8966d33a023ffff","12","4","2019","19","1614","1.497953216374269","4","0","0","0","0","2","0","17","0"
"8966d33aa07ffff","15","4","2019","230","921","2.4421739130434763","4","0","0","0","119","0","0","111","0"
"8966d333363ffff","11","4","2019","4","768","4.876388888888889","2","0","0","0","4","0","0","0","0"
"8966d328443ffff","4","4","2019","4","221","1.5388888888888888","4","0","0","0","0","0","4","0","0"
