"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"89a8100e533ffff","24","4","2019","471","1056","2.114354800660532","3","0","0","0","337","0","0","134","0"
"89a8100ee03ffff","24","4","2019","160","256","1.248333333333333","2","0","0","0","160","0","0","0","0"
"89a8100e0a7ffff","6","4","2019","74","353","1.5917042042042038","4","0","0","0","74","0","0","0","0"
"89a8100e0a7ffff","20","4","2019","66","579","1.9886784511784523","3","0","0","0","65","0","0","1","0"
"89a8100c157ffff","29","4","2019","254","363","1.3574584426946628","3","0","0","0","0","0","0","254","0"
"89a8100ec23ffff","25","4","2019","162","1051","2.0212448559670775","3","0","0","0","0","0","0","162","0"
"89a8103b18fffff","20","4","2019","13","329","1.8316239316239318","3","0","0","0","13","0","0","0","0"
"89a8100c017ffff","5","4","2019","580","1099","2.1051053639846713","3","0","0","0","0","0","0","580","0"
"89a81000ca3ffff","26","4","2019","40","424","2.355208333333334","2","0","0","0","40","0","0","0","0"
"89a8100c00bffff","1","4","2019","186","800","1.513754480286739","4","0","0","0","53","0","0","133","0"
"89a8100e533ffff","28","4","2019","53","347","1.9602201257861633","2","0","0","0","53","0","0","0","0"
"89a8100e987ffff","11","4","2019","9","222","1.671604938271605","3","0","0","0","9","0","0","0","0"
"89a8100e573ffff","6","4","2019","100","812","2.8474444444444433","2","0","0","0","65","0","0","35","0"
"89a8100e467ffff","25","4","2019","104","1031","3.1357905982905976","2","0","0","0","63","0","41","0","0"
"89a8100e383ffff","26","4","2019","103","181","1.1193635382955764","3","0","0","0","0","0","0","103","0"
"89a8107334fffff","19","4","2019","14","240","1.6750000000000005","3","0","0","0","14","0","0","0","0"
"89a8100e573ffff","17","4","2019","339","736","1.7570550639134703","3","0","0","0","95","0","0","244","0"
"89a8100ee03ffff","13","4","2019","115","355","1.327125603864735","2","0","0","0","115","0","0","0","0"
"89a8100c337ffff","22","4","2019","421","984","3.2133280548957526","2","0","0","0","420","0","0","1","0"
"89a8100c157ffff","5","4","2019","196","363","1.5485119047619047","3","0","0","0","0","0","0","196","0"
"89a81039c13ffff","12","4","2019","9","571","4.35246913580247","2","0","0","0","0","0","0","9","0"
"89a8100dc87ffff","26","4","2019","378","1383","2.4004776601998836","3","0","0","0","18","0","0","360","0"
"89a8100eb4bffff","9","4","2019","248","1016","2.1901321684587827","3","0","0","0","2","0","0","246","0"
"89a8103b18fffff","11","4","2019","9","329","2.3293209876543215","3","0","0","0","9","0","0","0","0"
"89a8100e3d7ffff","29","4","2019","321","826","2.0632052613361025","2","0","0","0","40","0","0","281","0"
"89a81039cafffff","15","4","2019","31","656","4.548387096774194","2","0","0","0","31","0","0","0","0"
"89a8107145bffff","4","4","2019","15","391","1.7383333333333333","3","0","0","0","15","0","0","0","0"
"89a8100ea63ffff","23","4","2019","21","321","1.3193121693121692","3","0","0","0","21","0","0","0","0"
"89a81000d0fffff","29","4","2019","41","421","2.3502032520325202","3","0","0","0","41","0","0","0","0"
"89a8100eacbffff","17","4","2019","363","1160","2.018120599938782","3","0","0","0","265","0","0","98","0"
"89a8100ea67ffff","2","4","2019","78","437","3.15601851851852","3","0","0","0","0","0","0","78","0"
"89a8100e873ffff","12","4","2019","70","332","1.5934523809523804","3","0","0","0","69","0","0","1","0"
"89a8100e9cfffff","13","4","2019","63","1811","9.266578483245148","1","0","0","0","11","52","0","0","0"
"89a8100c157ffff","25","4","2019","417","363","1.3924327204902762","3","0","0","0","0","0","0","417","0"
"89a8100c22fffff","25","4","2019","1194","1054","2.6541434021961643","3","0","0","0","34","0","0","1160","0"
"89a8100eb7bffff","28","4","2019","35","279","1.2515873015873016","3","0","0","0","35","0","0","0","0"
"89a8100c347ffff","2","4","2019","1076","730","1.1288078273440731","3","0","0","0","916","0","0","160","0"
"89a8100e3d7ffff","11","4","2019","370","825","2.1323123123123158","2","0","0","0","18","0","0","352","0"
"89a8100e133ffff","16","4","2019","146","682","1.8728881278538805","3","0","0","0","29","0","0","117","0"
"89a8107334fffff","6","4","2019","5","343","1.836111111111111","2","0","0","0","5","0","0","0","0"
"89a8100ea6fffff","4","4","2019","16","442","1.885763888888889","3","0","0","0","12","0","0","4","0"
"89a8100c017ffff","25","4","2019","423","1099","2.4761623325453126","3","0","0","0","6","0","0","417","0"
"89a8100e9cfffff","3","4","2019","25","256","1.4357777777777778","3","0","0","0","25","0","0","0","0"
"89a8100c017ffff","11","4","2019","187","1099","2.8814468211527053","3","0","0","0","0","0","0","187","0"
"89a8100e9cfffff","17","4","2019","58","1811","5.356704980842913","2","0","0","0","34","24","0","0","0"
"89a8100ee03ffff","16","4","2019","243","414","1.1912665752171927","2","0","0","0","243","0","0","0","0"
"89a8100ea63ffff","16","4","2019","6","272","1.4953703703703705","3","0","0","0","6","0","0","0","0"
"89a8100e987ffff","26","4","2019","48","343","1.3326967592592591","4","0","0","0","48","0","0","0","0"
"89a810714cbffff","9","4","2019","11","555","3.513383838383838","2","0","0","0","11","0","0","0","0"
"89a8100c347ffff","19","4","2019","26","340","1.4540598290598292","2","0","0","0","26","0","0","0","0"
"89a81000d0fffff","8","4","2019","66","534","1.996927609427609","3","0","0","0","63","0","0","3","0"
"89a8100eb7bffff","5","4","2019","13","326","2.1972222222222224","2","0","0","0","13","0","0","0","0"
"89a8100e533ffff","25","4","2019","483","1056","2.0694731999079807","3","0","0","0","365","0","0","118","0"
"89a81000ca3ffff","9","4","2019","9","255","1.86820987654321","3","0","0","0","9","0","0","0","0"
"89a8100e167ffff","22","4","2019","134","911","1.9375207296849106","3","0","0","0","67","0","0","67","0"
"89a8103b0afffff","15","4","2019","75","501","3.371925925925925","3","0","0","0","70","0","0","5","0"
"89a8100ea67ffff","5","4","2019","112","437","2.863095238095237","3","0","0","0","2","0","0","110","0"
"89a8100c157ffff","11","4","2019","423","363","1.3599947465195676","3","0","0","0","0","0","0","423","0"
"89a81000d0fffff","6","4","2019","43","169","1.211757105943152","4","0","0","0","43","0","0","0","0"
"89a8103b093ffff","20","4","2019","1","315","2.561111111111111","3","0","0","0","1","0","0","0","0"
"89a8107334fffff","4","4","2019","16","232","1.3904513888888885","3","0","0","0","16","0","0","0","0"
"89a8103b0afffff","12","4","2019","113","4145","3.78414454277286","3","0","0","0","67","0","2","44","0"
"89a8100c017ffff","3","4","2019","339","1099","2.6647656506063577","3","0","0","0","0","0","0","339","0"
"89a8100e9cfffff","5","4","2019","48","1811","7.972337962962967","1","0","0","0","15","33","0","0","0"
"89a8100ea6fffff","11","4","2019","15","479","2.5968518518518517","3","0","0","0","4","0","0","11","0"
"89a8100c00bffff","26","4","2019","199","1013","1.8340312674483534","3","0","0","0","33","0","0","166","0"
"89a8100e383ffff","1","4","2019","90","298","1.1721913580246912","3","0","0","0","0","0","0","90","0"
"89a8100e383ffff","22","4","2019","54","342","1.2484053497942382","3","0","0","0","0","0","0","54","0"
"89a81038283ffff","22","4","2019","44","346","1.4904040404040406","2","0","0","0","44","0","0","0","0"
"89a81000d0fffff","16","4","2019","9","421","2.946604938271605","2","0","0","0","9","0","0","0","0"
"89a8100ee03ffff","12","4","2019","334","355","1.2194194943446446","2","0","0","0","334","0","0","0","0"
"89a8100e167ffff","30","4","2019","316","911","1.6125527426160347","3","0","0","0","88","0","0","228","0"
"89a8100e533ffff","5","4","2019","396","1056","2.7160213243546596","3","0","0","0","195","0","0","201","0"
"89a8100e0a7ffff","27","4","2019","99","424","2.0317059483726148","3","0","0","0","35","0","0","64","0"
"89a81039cafffff","18","4","2019","15","656","5.03888888888889","2","0","0","0","15","0","0","0","0"
"89a8107145bffff","26","4","2019","21","235","1.4296296296296298","3","0","0","0","21","0","0","0","0"
"89a81000ca3ffff","17","4","2019","47","410","2.062352245862882","2","0","0","0","47","0","0","0","0"
"89a81000ca3ffff","22","4","2019","5","685","2.185","3","0","0","0","5","0","0","0","0"
"89a810008b7ffff","5","4","2019","6","214","1.4666666666666668","3","0","0","0","6","0","0","0","0"
"89a8100e3d7ffff","30","4","2019","456","826","1.918658625730994","3","0","0","0","60","0","0","396","0"
"89a8100e383ffff","5","4","2019","94","180","1.1892730496453905","3","0","0","0","0","0","0","94","0"
"89a8100c017ffff","4","4","2019","430","1099","2.2546640826873405","3","0","0","0","0","0","0","430","0"
"89a8100e3d7ffff","9","4","2019","399","825","2.0656223893065992","3","0","0","0","11","0","0","388","0"
"89a8100e427ffff","9","4","2019","65","858","5.017606837606837","2","0","0","0","13","0","0","52","0"
"89a8100ee03ffff","3","4","2019","610","431","0.9972267759562837","3","0","0","0","610","0","0","0","0"
"89a8100dc87ffff","25","4","2019","291","1383","2.546783123329514","3","0","0","0","0","0","0","291","0"
"89a8100ee03ffff","10","4","2019","278","355","1.2326239008792952","2","0","0","0","278","0","0","0","0"
"89a81000ca3ffff","24","4","2019","35","410","2.164047619047618","2","0","0","0","35","0","0","0","0"
"89a8100dc87ffff","5","4","2019","386","1383","2.4675949913644213","3","0","0","0","7","0","0","379","0"
