"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"89499604ac7ffff","10","4","2019","3","920","4.786111111111111","3","0","0","0","0","0","3","0","0"
"8949963a427ffff","20","4","2019","3","704","3.4046296296296297","2","0","0","0","0","0","0","3","0"
"89499604a7bffff","3","4","2019","9","204","1.289814814814815","3","0","0","0","0","0","0","9","0"
"89499604a7bffff","29","4","2019","8","255","1.4083333333333332","3","0","0","0","0","0","0","8","0"
"89499604a7bffff","19","4","2019","5","328","2.695555555555556","3","0","0","0","5","0","0","0","0"
"8949963a427ffff","23","4","2019","7","621","4.261904761904762","2","0","0","0","0","0","0","7","0"
"8949963a5dbffff","9","4","2019","2","445","2.1694444444444443","3","0","0","0","0","0","0","2","0"
"8949963a5dbffff","14","4","2019","10","222","1.2302777777777778","4","0","0","0","10","0","0","0","0"
"89499604a7bffff","9","4","2019","18","213","1.2117283950617284","4","0","0","0","0","0","0","18","0"
"89499604a7bffff","8","4","2019","11","213","1.5601010101010102","3","0","0","0","0","0","0","11","0"
"89499604a7bffff","26","4","2019","13","460","1.5337606837606839","3","0","0","0","0","0","0","13","0"
"8949963a5dbffff","16","4","2019","9","1492","4.762037037037037","2","0","0","0","0","0","0","9","0"
"89499604a7bffff","11","4","2019","10","323","2.4155555555555557","3","0","0","0","0","0","0","10","0"
"8949963a5dbffff","20","4","2019","2","407","2.138888888888889","3","0","0","0","0","0","0","2","0"
"8949963a5dbffff","1","4","2019","3","445","2.716666666666667","2","0","0","0","0","0","0","3","0"
"8949963a4abffff","10","4","2019","1","929","5.066666666666666","2","0","0","0","0","0","0","1","0"
"8949963a427ffff","16","4","2019","2","1296","5.344444444444444","2","0","0","0","0","0","0","2","0"
"8949963a55bffff","13","4","2019","30","279","2.3027777777777776","3","0","0","0","0","0","0","30","0"
