"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"898e62c50dbffff","5","4","2019","211","480","1.7342417061611384","4","0","0","0","11","0","0","200","0"
"898e62c0803ffff","3","4","2019","1174","647","0.6177006435737271","5","0","0","0","1108","0","0","66","0"
"898e62c0913ffff","6","4","2019","19","380","2.685233918128655","3","0","0","0","6","0","0","13","0"
"898e62c5617ffff","2","4","2019","76","1065","1.8864035087719295","3","0","0","0","76","0","0","0","0"
"898e62c5647ffff","21","4","2019","9","340","1.7824074074074072","3","0","0","0","2","0","0","7","0"
"898e62c5097ffff","21","4","2019","11","182","1.294949494949495","3","0","0","0","11","0","0","0","0"
"898e62c2c33ffff","14","4","2019","1","901","3.558333333333333","3","0","0","0","0","0","0","1","0"
"898e62c298bffff","28","4","2019","4","209","0.7076388888888889","4","0","0","0","4","0","0","0","0"
"898e62c7267ffff","12","4","2019","279","1516","2.2728992433293516","4","0","0","0","15","0","0","264","0"
"898e62c50dbffff","12","4","2019","144","480","1.9283564814814806","3","0","0","0","2","0","0","142","0"
"898e62c0697ffff","24","4","2019","20","348","2.060138888888889","1","0","0","0","20","0","0","0","0"
"898e62c0e83ffff","14","4","2019","108","692","2.3738168724279833","3","0","0","0","16","0","0","92","0"
"898e62c0803ffff","13","4","2019","240","309","0.6034490740740744","5","0","0","0","230","0","0","10","0"
"898e62c7267ffff","27","4","2019","140","1516","2.905873015873016","3","0","0","0","2","0","0","138","0"
"898e62d52bbffff","9","4","2019","88","1226","4.137626262626262","2","0","0","0","70","0","0","18","0"
"898e62d597bffff","15","4","2019","352","1493","3.5683712121212112","3","0","0","0","39","0","0","313","0"
"898e62c0803ffff","27","4","2019","39","464","1.9134615384615385","2","0","0","0","39","0","0","0","0"
"898e62c0803ffff","21","4","2019","13","539","2.1386752136752136","3","0","0","0","9","0","0","4","0"
"898e62c5097ffff","16","4","2019","29","182","0.8884099616858236","4","0","0","0","29","0","0","0","0"
"898e62c7267ffff","1","4","2019","202","1516","2.3762651265126533","4","0","0","0","10","0","0","192","0"
"898e62d5207ffff","24","4","2019","50","854","2.3795555555555556","3","0","0","0","4","0","0","46","0"
"898e62c7267ffff","29","4","2019","273","1516","2.334004884004883","4","0","0","0","2","0","0","271","0"
"898e62d5d27ffff","1","4","2019","16","218","0.7843749999999999","4","0","0","0","4","0","0","12","0"
"898e62c0687ffff","17","4","2019","217","256","1.5093958013312867","4","0","0","0","0","0","0","217","0"
"898e62d562bffff","27","4","2019","3","674","3.096296296296296","3","0","0","0","0","0","0","3","0"
"898e62c0a8fffff","30","4","2019","274","625","1.2518856447688573","4","0","0","0","20","0","0","254","0"
"898e62d5e3bffff","20","4","2019","11","358","1.5593434343434345","4","0","0","0","11","0","0","0","0"
"898e62c0687ffff","10","4","2019","196","256","1.4258503401360534","4","0","0","0","0","0","0","196","0"
"898e62c5617ffff","12","4","2019","44","1012","1.6208333333333333","3","0","0","0","44","0","0","0","0"
"898e62c0e63ffff","5","4","2019","74","502","1.047635135135135","5","0","0","0","39","0","0","35","0"
"898e62c00d7ffff","22","4","2019","275","691","1.5144242424242422","4","0","0","0","0","0","0","275","0"
"898e62d529bffff","29","4","2019","136","668","1.8940563725490207","3","0","0","0","0","0","0","136","0"
"898e62c50dbffff","7","4","2019","14","188","1.491468253968254","3","0","0","0","14","0","0","0","0"
"898e62d5207ffff","28","4","2019","16","381","2.2451388888888886","3","0","0","0","0","0","0","16","0"
"898e62c7487ffff","12","4","2019","2","407","2.775","2","0","0","0","0","0","0","2","0"
"898e62c0953ffff","8","4","2019","296","525","2.0515953453453473","4","1","0","25","98","0","8","165","0"
"898e62c0953ffff","25","4","2019","344","556","1.9565649224806214","4","1","0","18","97","0","33","196","0"
"898e62d5207ffff","23","4","2019","63","2376","2.9886684303350965","3","0","0","0","32","0","0","31","0"
"898e62d562bffff","18","4","2019","9","205","1.5030864197530864","3","0","0","0","0","0","0","9","0"
"898e62c0687ffff","27","4","2019","214","690","1.413265835929387","4","0","0","0","14","0","0","200","0"
"898e62d562bffff","3","4","2019","11","667","3.649494949494949","2","0","0","0","0","0","0","11","0"
"898e62c5413ffff","6","4","2019","1","242","2.013888888888889","3","0","0","0","1","0","0","0","0"
"898e62c7267ffff","5","4","2019","131","1516","2.0924300254452928","4","0","0","0","18","0","0","113","0"
"898e62d597bffff","18","4","2019","411","1426","3.6170181130035166","3","0","0","0","45","0","0","366","0"
"898e62c5647ffff","9","4","2019","547","7036","1.7231312208003253","4","1","1","10","361","0","0","135","41"
"898e62c00d7ffff","23","4","2019","312","691","1.35684650997151","4","0","0","0","0","0","0","312","0"
"898e62c0913ffff","20","4","2019","36","341","2.1246141975308634","3","0","0","0","12","0","0","24","0"
"898e62c0e63ffff","11","4","2019","81","599","1.5093964334705074","3","0","0","0","30","0","0","51","0"
"898e62c5097ffff","8","4","2019","12","404","1.9863425925925924","4","0","0","0","0","0","0","12","0"
"898e62c0e63ffff","9","4","2019","142","534","1.4438575899843502","4","0","0","0","32","0","0","110","0"
"898e62c2913ffff","25","4","2019","88","784","1.008017676767677","4","0","1","0","0","0","0","79","9"
"898e62c0913ffff","8","4","2019","162","496","1.6411351165980799","3","0","0","0","120","0","0","42","0"
"898e62c7487ffff","2","4","2019","22","407","2.291161616161617","2","0","0","0","0","0","0","22","0"
"898e62c2c33ffff","16","4","2019","6","652","2.767592592592593","3","0","0","0","0","0","0","6","0"
"898e62d5a77ffff","20","4","2019","22","171","0.0","5","0","0","0","0","0","0","22","0"
"898e62d562bffff","19","4","2019","1","806","4.725","2","0","0","0","0","0","0","1","0"
"898e62d5d67ffff","23","4","2019","9","420","2.676543209876543","2","0","0","0","0","0","0","9","0"
