"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"89c2f119237ffff","1","4","2019","152","643","2.733644005847953","3","0","0","0","130","0","0","22","0"
"89c2f156583ffff","26","4","2019","2","430","3.1666666666666665","3","0","0","0","2","0","0","0","0"
"89c2f1544d7ffff","4","4","2019","2","558","3.1305555555555555","3","0","0","0","2","0","0","0","0"
"89c2f15624bffff","5","4","2019","10","326","1.8733333333333335","3","0","0","0","10","0","0","0","0"
"89c2f1ccaafffff","21","4","2019","3","305","2.126851851851852","2","0","0","0","3","0","0","0","0"
"89c2f1ccaafffff","23","4","2019","80","555","1.0969444444444443","3","0","0","0","49","0","0","31","0"
"89c2f156577ffff","30","4","2019","5","715","4.134444444444444","3","0","0","0","0","0","0","5","0"
"89c2f15624bffff","24","4","2019","6","500","2.6305555555555555","3","0","0","0","6","0","0","0","0"
"89c2f1ccaafffff","30","4","2019","2","330","2.2194444444444446","3","0","0","0","0","0","0","2","0"
"89c2f156577ffff","3","4","2019","16","712","2.852604166666667","3","0","0","0","4","0","0","12","0"
"89c2f10b40bffff","28","4","2019","8","482","1.8753472222222223","3","0","0","0","8","0","0","0","0"
"89c2f156577ffff","27","4","2019","8","769","4.083333333333333","2","0","0","0","4","0","0","4","0"
"89c2f119237ffff","30","4","2019","12","429","2.9333333333333336","3","0","0","0","12","0","0","0","0"
"89c2f156577ffff","29","4","2019","12","968","2.7932870370370377","3","0","0","0","0","0","0","12","0"
"89c2f1ccaafffff","6","4","2019","2","786","3.202777777777778","3","0","0","0","0","0","0","2","0"
"89c2f119237ffff","15","4","2019","51","806","2.8299019607843126","3","0","0","0","51","0","0","0","0"
"89c2f1ccaafffff","28","4","2019","5","161","1.2983333333333333","3","0","0","0","5","0","0","0","0"
"89c2f119237ffff","20","4","2019","7","885","4.763492063492064","2","0","0","0","5","0","0","2","0"
"89c2f156527ffff","3","4","2019","24","597","1.4449074074074078","3","0","0","0","24","0","0","0","0"
"89c2f156527ffff","1","4","2019","5","171","1.286111111111111","3","0","0","0","5","0","0","0","0"
"89c2f1ccaafffff","8","4","2019","5","211","1.333888888888889","3","0","0","0","5","0","0","0","0"
"89c2f119237ffff","18","4","2019","12","509","2.5988425925925926","4","0","0","0","12","0","0","0","0"
"89c2f156527ffff","7","4","2019","1","171","1.2194444444444446","3","0","0","0","1","0","0","0","0"
"89c2f1ccb27ffff","1","4","2019","22","1612","4.996717171717171","3","0","0","0","0","0","0","22","0"
"89c2f1ccb27ffff","20","4","2019","9","1286","5.424691358024692","2","0","0","0","0","0","0","9","0"
"89c2f1ccaafffff","13","4","2019","13","211","1.482051282051282","3","0","0","0","13","0","0","0","0"
"89c2f156577ffff","19","4","2019","2","295","2.136111111111111","3","0","0","0","0","0","0","2","0"
"89c2f119237ffff","26","4","2019","12","447","3.0875","3","0","0","0","12","0","0","0","0"
"89c2f1544d7ffff","9","4","2019","5","190","1.468888888888889","4","0","0","0","5","0","0","0","0"
"89c2f156577ffff","13","4","2019","24","343","1.5574074074074071","4","0","0","0","0","0","0","24","0"
"89c2f156527ffff","30","4","2019","4","366","1.9402777777777778","3","0","0","0","4","0","0","0","0"
"89c2f156583ffff","2","4","2019","7","680","2.03968253968254","3","0","0","0","7","0","0","0","0"
"89c2f119237ffff","13","4","2019","35","614","2.536349206349206","3","0","0","0","35","0","0","0","0"
"89c2f156527ffff","15","4","2019","4","366","2.672222222222222","2","0","0","0","4","0","0","0","0"
"89c2f156583ffff","14","4","2019","8","345","2.7524305555555557","3","0","0","0","8","0","0","0","0"
"89c2f156567ffff","23","4","2019","18","746","1.9106481481481477","4","0","0","0","2","0","0","16","0"
"89c2f119237ffff","14","4","2019","3","905","6.522222222222222","2","0","0","0","0","0","0","3","0"
"89c2f1ccb27ffff","4","4","2019","72","1713","4.582137345679013","2","0","0","0","13","0","0","59","0"
"89c2f156577ffff","5","4","2019","17","343","1.7338235294117648","4","0","0","0","2","0","0","15","0"
"89c2f1ccb27ffff","2","4","2019","27","1713","4.810905349794238","3","0","0","0","0","0","0","27","0"
"89c2f156583ffff","22","4","2019","5","154","1.113888888888889","3","0","0","0","5","0","0","0","0"
"89c2f156567ffff","21","4","2019","2","960","6.670833333333333","2","0","0","0","0","0","0","2","0"
"89c2f1ccb27ffff","3","4","2019","49","928","4.453628117913831","3","0","0","0","0","0","0","49","0"
"89c2f156567ffff","10","4","2019","24","738","3.8281249999999987","3","0","0","0","0","0","0","24","0"
"89c2f1544d7ffff","27","4","2019","4","558","3.509722222222222","3","0","0","0","4","0","0","0","0"
"89c2f1544d7ffff","16","4","2019","8","349","1.818055555555556","3","0","0","0","8","0","0","0","0"
"89c2f119237ffff","3","4","2019","106","643","1.3726939203354294","4","0","0","0","66","0","0","40","0"
"89c2f156577ffff","1","4","2019","12","611","3.3131944444444437","3","0","0","0","3","0","0","9","0"
"89c2f156527ffff","29","4","2019","2","366","2.808333333333333","2","0","0","0","2","0","0","0","0"
"89c2f1ccaafffff","24","4","2019","11","318","1.8318181818181813","3","0","0","0","11","0","0","0","0"
"89c2f156577ffff","2","4","2019","124","769","1.490255376344086","3","0","0","0","87","0","0","37","0"
"89c2f156583ffff","4","4","2019","539","109","0.0","5","0","0","0","539","0","0","0","0"
"89c2f119237ffff","8","4","2019","15","643","3.2594444444444437","3","0","0","0","15","0","0","0","0"
"89c2f119237ffff","6","4","2019","28","874","3.6619047619047627","3","0","0","0","28","0","0","0","0"
"89c2f156567ffff","26","4","2019","57","738","2.315643274853801","3","0","0","0","1","0","0","56","0"
"89c2f156527ffff","2","4","2019","12","366","2.098148148148148","3","0","0","0","12","0","0","0","0"
"89c2f156527ffff","4","4","2019","12","366","1.383333333333333","3","0","0","0","12","0","0","0","0"
"89c2f156567ffff","28","4","2019","2","1041","4.683333333333334","2","0","0","0","0","0","0","2","0"
"89c2f156567ffff","3","4","2019","65","862","2.5236324786324786","3","0","0","0","7","0","0","58","0"
"89c2f1ccaafffff","2","4","2019","32","318","1.6880208333333329","3","0","0","0","32","0","0","0","0"
"89c2f10b40bffff","16","4","2019","9","482","3.0777777777777775","2","0","0","0","9","0","0","0","0"
