"h3id","day","month","year","counta","max_length","mean_speed","median_level","bool_highway","bool_ramps","count_highway","count_streets","count_primary","count_secondary","count_primary_street","count_primary_ramps"
"898e62c56cfffff","10","4","2019","592","655","1.5942239114114114","3","0","0","0","97","0","0","495","0"
"898e62c0c0fffff","4","4","2019","779","3873","2.607145913564396","3","1","0","44","71","0","0","664","0"
"898e62d4a3bffff","1","4","2019","16","465","1.9416666666666664","2","0","0","0","0","0","0","16","0"
"898e62d5b4bffff","11","4","2019","7","258","1.6567460317460316","4","0","0","0","7","0","0","0","0"
"898e62d5b4bffff","28","4","2019","9","384","1.4645061728395063","4","0","0","0","0","0","0","9","0"
"898e62c7247ffff","3","4","2019","376","2106","1.8055851063829786","4","1","1","23","0","0","0","161","192"
"898e62c2cabffff","15","4","2019","17","741","2.2013071895424834","2","0","0","0","11","0","0","6","0"
"898e62c3127ffff","3","4","2019","39","615","2.5053418803418808","3","0","0","0","21","0","0","18","0"
"898e62d5977ffff","17","4","2019","43","324","1.908333333333334","3","0","0","0","43","0","0","0","0"
"898e62c0c0fffff","26","4","2019","567","5639","2.5355722124240625","4","1","0","20","24","0","0","523","0"
"898e62c042bffff","9","4","2019","9","220","1.5367283950617283","4","0","0","0","0","0","0","9","0"
"898e62d4a47ffff","8","4","2019","76","1249","2.970577485380117","3","0","0","0","32","0","0","44","0"
"898e62c722fffff","13","4","2019","71","968","1.610798122065728","4","0","0","0","17","0","0","54","0"
"898e62c722fffff","15","4","2019","117","1482","2.1379867046533714","4","0","0","0","14","0","0","103","0"
"898e62c2cabffff","13","4","2019","16","371","2.056597222222222","3","0","0","0","8","0","0","8","0"
"898e62d5b4bffff","26","4","2019","20","375","1.709861111111111","4","0","0","0","0","0","0","20","0"
"898e62c06cfffff","26","4","2019","2","206","1.7027777777777777","3","0","0","0","0","0","0","2","0"
"898e62d5277ffff","21","4","2019","11","761","4.223737373737374","2","0","0","0","0","0","0","11","0"
