h3id,time,NO2,NO
89a8100e333ffff,2019-04-03 16:00:00,5.319148936170213,0.8
89a8100e333ffff,2019-04-03 17:00:00,5.851063829787234,0.8
89a8100e333ffff,2019-04-03 18:00:00,7.9787234042553195,0.8
89a8100e333ffff,2019-04-03 19:00:00,5.319148936170213,0.0
89a8100e333ffff,2019-04-03 20:00:00,13.297872340425533,0.8
89a8100e333ffff,2019-04-03 21:00:00,21.27659574468085,2.4
89a8100e333ffff,2019-04-03 22:00:00,15.425531914893618,0.0
89a8100e333ffff,2019-04-03 23:00:00,14.893617021276597,0.0
89a8100e333ffff,2019-04-04 00:00:00,14.361702127659575,0.0
89a8100e333ffff,2019-04-01 00:00:00,5.319148936170213,0.0
89a8100e333ffff,2019-04-04 01:00:00,,
89a8100e333ffff,2019-04-04 02:00:00,29.787234042553195,23.2
89a8100e333ffff,2019-04-04 03:00:00,28.19148936170213,27.2
89a8100e333ffff,2019-04-04 04:00:00,26.063829787234045,15.2
89a8100e333ffff,2019-04-04 05:00:00,24.46808510638298,16.8
89a8100e333ffff,2019-04-04 06:00:00,24.46808510638298,20.8
89a8100e333ffff,2019-04-04 07:00:00,24.46808510638298,16.0
89a8100e333ffff,2019-04-04 08:00:00,26.595744680851066,28.8
89a8100e333ffff,2019-04-04 09:00:00,38.297872340425535,32.0
89a8100e333ffff,2019-04-04 10:00:00,50.0,20.0
89a8100e333ffff,2019-04-04 11:00:00,48.40425531914894,8.0
89a8100e333ffff,2019-04-04 12:00:00,42.5531914893617,4.0
89a8100e333ffff,2019-04-04 13:00:00,23.93617021276596,0.8
89a8100e333ffff,2019-04-04 14:00:00,7.9787234042553195,0.0
89a8100e333ffff,2019-04-04 15:00:00,5.851063829787234,0.0
89a8100e333ffff,2019-04-04 16:00:00,6.914893617021277,0.0
89a8100e333ffff,2019-04-04 17:00:00,8.51063829787234,0.0
89a8100e333ffff,2019-04-04 18:00:00,10.638297872340425,0.0
89a8100e333ffff,2019-04-04 19:00:00,18.085106382978726,0.0
89a8100e333ffff,2019-04-04 20:00:00,42.02127659574468,0.0
89a8100e333ffff,2019-04-04 21:00:00,58.51063829787234,4.0
89a8100e333ffff,2019-04-04 22:00:00,44.14893617021277,0.0
89a8100e333ffff,2019-04-04 23:00:00,46.276595744680854,0.8
89a8100e333ffff,2019-04-05 00:00:00,52.12765957446809,14.4
89a8100e333ffff,2019-04-13 01:00:00,,
89a8100e333ffff,2019-04-13 02:00:00,16.48936170212766,0.8
89a8100e333ffff,2019-04-13 03:00:00,17.02127659574468,0.8
89a8100e333ffff,2019-04-13 04:00:00,17.02127659574468,2.4
89a8100e333ffff,2019-04-13 05:00:00,15.957446808510639,3.2
89a8100e333ffff,2019-04-13 06:00:00,12.23404255319149,0.8
89a8100e333ffff,2019-04-13 07:00:00,8.51063829787234,0.0
89a8100e333ffff,2019-04-13 08:00:00,11.170212765957448,0.8
89a8100e333ffff,2019-04-13 09:00:00,9.042553191489363,1.6
89a8100e333ffff,2019-04-13 10:00:00,8.51063829787234,2.4
89a8100e333ffff,2019-04-13 11:00:00,10.638297872340425,2.4
89a8100e333ffff,2019-04-13 12:00:00,12.23404255319149,1.6
89a8100e333ffff,2019-04-13 13:00:00,11.702127659574469,0.8
89a8100e333ffff,2019-04-13 14:00:00,11.170212765957448,0.0
89a8100e333ffff,2019-04-13 15:00:00,9.574468085106384,0.0
89a8100e333ffff,2019-04-13 16:00:00,9.042553191489363,0.0
89a8100e333ffff,2019-04-13 17:00:00,6.914893617021277,0.0
89a8100e333ffff,2019-04-13 18:00:00,5.851063829787234,0.0
89a8100e333ffff,2019-04-13 19:00:00,5.319148936170213,0.0
89a8100e333ffff,2019-04-13 20:00:00,7.9787234042553195,0.0
89a8100e333ffff,2019-04-13 21:00:00,9.574468085106384,0.0
89a8100e333ffff,2019-04-13 22:00:00,8.51063829787234,0.0
89a8100e333ffff,2019-04-13 23:00:00,8.51063829787234,0.0
89a8100e333ffff,2019-04-14 00:00:00,6.382978723404256,0.0
89a8100e333ffff,2019-04-14 01:00:00,,
89a8100e333ffff,2019-04-14 02:00:00,8.51063829787234,0.0
89a8100e333ffff,2019-04-14 03:00:00,6.914893617021277,0.0
89a8100e333ffff,2019-04-14 04:00:00,4.787234042553192,0.0
89a8100e333ffff,2019-04-14 05:00:00,2.127659574468085,0.0
89a8100e333ffff,2019-04-14 06:00:00,3.191489361702128,0.0
89a8100e333ffff,2019-04-14 07:00:00,3.191489361702128,0.0
89a8100e333ffff,2019-04-14 08:00:00,6.914893617021277,0.8
89a8100e333ffff,2019-04-14 09:00:00,7.9787234042553195,0.8
89a8100e333ffff,2019-04-14 10:00:00,5.851063829787234,0.8
89a8100e333ffff,2019-04-14 11:00:00,9.042553191489363,1.6
89a8100e333ffff,2019-04-14 12:00:00,5.319148936170213,1.6
89a8100e333ffff,2019-04-14 13:00:00,2.127659574468085,0.8
89a8100e333ffff,2019-04-14 14:00:00,3.7234042553191493,0.8
89a8100e333ffff,2019-04-14 15:00:00,5.851063829787234,0.8
89a8100e333ffff,2019-04-14 16:00:00,5.319148936170213,1.6
89a8100e333ffff,2019-04-14 17:00:00,3.7234042553191493,0.8
89a8100e333ffff,2019-04-14 18:00:00,4.25531914893617,0.0
89a8100e333ffff,2019-04-14 19:00:00,6.382978723404256,0.0
89a8100e333ffff,2019-04-14 20:00:00,7.9787234042553195,0.0
89a8100e333ffff,2019-04-14 21:00:00,12.765957446808512,0.8
89a8100e333ffff,2019-04-14 22:00:00,11.702127659574469,0.8
89a8100e333ffff,2019-04-14 23:00:00,13.297872340425533,1.6
89a8100e333ffff,2019-04-15 00:00:00,12.765957446808512,8.0
89a8100e333ffff,2019-04-15 01:00:00,,
89a8100e333ffff,2019-04-15 02:00:00,9.042553191489363,0.0
89a8100e333ffff,2019-04-15 03:00:00,5.851063829787234,0.0
89a8100e333ffff,2019-04-15 04:00:00,4.787234042553192,0.0
89a8100e333ffff,2019-04-15 05:00:00,5.319148936170213,0.8
89a8100e333ffff,2019-04-15 06:00:00,6.914893617021277,0.0
89a8100e333ffff,2019-04-15 07:00:00,10.638297872340425,1.6
89a8100e333ffff,2019-04-15 08:00:00,13.297872340425533,9.6
89a8100e333ffff,2019-04-15 09:00:00,11.702127659574469,8.8
89a8100e333ffff,2019-04-15 10:00:00,12.23404255319149,8.0
89a8100e333ffff,2019-04-15 11:00:00,11.170212765957448,4.0
89a8100e333ffff,2019-04-15 12:00:00,11.170212765957448,4.0
89a8100e333ffff,2019-04-15 13:00:00,6.914893617021277,1.6
89a8100e333ffff,2019-04-15 14:00:00,4.787234042553192,0.8
89a8100e333ffff,2019-04-15 15:00:00,6.914893617021277,0.8
89a8100e333ffff,2019-04-15 16:00:00,13.829787234042554,1.6
89a8100e333ffff,2019-04-15 17:00:00,11.170212765957448,0.0
89a8100e333ffff,2019-04-15 18:00:00,8.51063829787234,0.0
89a8100e333ffff,2019-04-15 19:00:00,10.106382978723405,0.0
89a8100e333ffff,2019-04-15 20:00:00,12.765957446808512,0.0
89a8100e333ffff,2019-04-15 21:00:00,11.170212765957448,0.0
89a8100e333ffff,2019-04-15 22:00:00,7.446808510638299,0.0
89a8100e333ffff,2019-04-15 23:00:00,5.319148936170213,0.0
89a8100e333ffff,2019-04-16 00:00:00,3.7234042553191493,0.0
89a8100e333ffff,2019-04-16 01:00:00,,
89a8100e333ffff,2019-04-16 02:00:00,3.191489361702128,0.0
89a8100e333ffff,2019-04-16 03:00:00,2.127659574468085,0.0
89a8100e333ffff,2019-04-16 04:00:00,3.191489361702128,0.0
89a8100e333ffff,2019-04-16 05:00:00,4.787234042553192,0.0
89a8100e333ffff,2019-04-16 06:00:00,8.51063829787234,0.0
89a8100e333ffff,2019-04-16 07:00:00,8.51063829787234,0.0
89a8100e333ffff,2019-04-16 08:00:00,10.638297872340425,3.2
89a8100e333ffff,2019-04-16 09:00:00,12.23404255319149,8.8
89a8100e333ffff,2019-04-16 10:00:00,18.085106382978726,13.6
89a8100e333ffff,2019-04-16 11:00:00,19.148936170212767,8.0
89a8100e333ffff,2019-04-16 12:00:00,7.9787234042553195,2.4
89a8100e333ffff,2019-04-16 13:00:00,3.191489361702128,0.0
89a8100e333ffff,2019-04-16 14:00:00,7.446808510638299,0.8
89a8100e333ffff,2019-04-16 15:00:00,11.170212765957448,1.6
89a8100e333ffff,2019-04-16 16:00:00,5.851063829787234,0.0
89a8100e333ffff,2019-04-16 17:00:00,10.106382978723405,0.0
89a8100e333ffff,2019-04-16 18:00:00,19.148936170212767,5.6
89a8100e333ffff,2019-04-16 19:00:00,24.46808510638298,8.8
89a8100e333ffff,2019-04-16 20:00:00,18.085106382978726,21.6
89a8100e333ffff,2019-04-16 21:00:00,13.297872340425533,3.2
89a8100e333ffff,2019-04-16 22:00:00,18.085106382978726,5.6
89a8100e333ffff,2019-04-16 23:00:00,20.21276595744681,11.2
89a8100e333ffff,2019-04-17 00:00:00,17.5531914893617,4.8
89a8100e333ffff,2019-04-17 01:00:00,,
89a8100e333ffff,2019-04-17 02:00:00,12.23404255319149,0.8
89a8100e333ffff,2019-04-17 03:00:00,10.638297872340425,0.0
89a8100e333ffff,2019-04-17 04:00:00,5.851063829787234,0.0
89a8100e333ffff,2019-04-17 05:00:00,1.595744680851064,0.0
89a8100e333ffff,2019-04-17 06:00:00,2.127659574468085,0.0
89a8100e333ffff,2019-04-17 07:00:00,2.6595744680851063,0.0
89a8100e333ffff,2019-04-17 08:00:00,7.446808510638299,1.6
89a8100e333ffff,2019-04-17 09:00:00,14.893617021276597,9.6
89a8100e333ffff,2019-04-17 10:00:00,12.765957446808512,6.4
89a8100e333ffff,2019-04-17 11:00:00,15.957446808510639,8.8
89a8100e333ffff,2019-04-17 12:00:00,16.48936170212766,4.8
89a8100e333ffff,2019-04-17 13:00:00,10.638297872340425,2.4
89a8100e333ffff,2019-04-17 14:00:00,4.25531914893617,0.8
89a8100e333ffff,2019-04-17 15:00:00,3.7234042553191493,0.0
89a8100e333ffff,2019-04-17 16:00:00,4.787234042553192,0.0
89a8100e333ffff,2019-04-17 17:00:00,10.106382978723405,1.6
89a8100e333ffff,2019-04-17 18:00:00,13.829787234042554,1.6
89a8100e333ffff,2019-04-17 19:00:00,14.361702127659575,0.8
89a8100e333ffff,2019-04-17 20:00:00,10.106382978723405,0.0
89a8100e333ffff,2019-04-17 21:00:00,9.042553191489363,0.0
89a8100e333ffff,2019-04-17 22:00:00,12.765957446808512,0.0
89a8100e333ffff,2019-04-17 23:00:00,15.957446808510639,3.2
89a8100e333ffff,2019-04-18 00:00:00,12.765957446808512,1.6
89a8100e333ffff,2019-04-18 01:00:00,,
89a8100e333ffff,2019-04-18 02:00:00,5.851063829787234,0.0
89a8100e333ffff,2019-04-18 03:00:00,3.191489361702128,0.0
89a8100e333ffff,2019-04-18 04:00:00,3.7234042553191493,0.0
89a8100e333ffff,2019-04-18 05:00:00,4.25531914893617,0.0
89a8100e333ffff,2019-04-18 06:00:00,5.851063829787234,0.0
89a8100e333ffff,2019-04-18 07:00:00,10.638297872340425,0.8
89a8100e333ffff,2019-04-18 08:00:00,12.23404255319149,3.2
89a8100e333ffff,2019-04-18 09:00:00,10.638297872340425,4.8
89a8100e333ffff,2019-04-18 10:00:00,7.9787234042553195,3.2
89a8100e333ffff,2019-04-18 11:00:00,5.851063829787234,2.4
89a8100e333ffff,2019-04-18 12:00:00,10.638297872340425,4.0
89a8100e333ffff,2019-04-18 13:00:00,6.382978723404256,1.6
89a8100e333ffff,2019-04-18 14:00:00,4.25531914893617,0.8
89a8100e333ffff,2019-04-18 15:00:00,4.25531914893617,0.8
89a8100e333ffff,2019-04-18 16:00:00,4.787234042553192,0.8
89a8100e333ffff,2019-04-18 17:00:00,6.382978723404256,0.8
89a8100e333ffff,2019-04-18 18:00:00,12.765957446808512,0.8
89a8100e333ffff,2019-04-18 19:00:00,13.829787234042554,0.8
89a8100e333ffff,2019-04-18 20:00:00,18.085106382978726,0.8
89a8100e333ffff,2019-04-18 21:00:00,13.829787234042554,0.0
89a8100e333ffff,2019-04-18 22:00:00,14.361702127659575,0.0
89a8100e333ffff,2019-04-18 23:00:00,10.638297872340425,0.0
89a8100e333ffff,2019-04-19 00:00:00,9.042553191489363,0.0
89a8100e333ffff,2019-04-19 01:00:00,,
89a8100e333ffff,2019-04-19 02:00:00,14.893617021276597,0.8
89a8100e333ffff,2019-04-19 03:00:00,16.48936170212766,0.8
89a8100e333ffff,2019-04-19 04:00:00,14.893617021276597,1.6
89a8100e333ffff,2019-04-19 05:00:00,17.02127659574468,5.6
89a8100e333ffff,2019-04-19 06:00:00,17.02127659574468,7.2
89a8100e333ffff,2019-04-19 07:00:00,14.893617021276597,12.0
89a8100e333ffff,2019-04-19 08:00:00,15.957446808510639,30.4
89a8100e333ffff,2019-04-19 09:00:00,25.0,24.8
89a8100e333ffff,2019-04-19 10:00:00,21.27659574468085,7.2
89a8100e333ffff,2019-04-19 11:00:00,16.48936170212766,3.2
89a8100e333ffff,2019-04-19 12:00:00,16.48936170212766,1.6
89a8100e333ffff,2019-04-19 13:00:00,14.893617021276597,0.8
89a8100e333ffff,2019-04-19 14:00:00,15.957446808510639,0.8
89a8100e333ffff,2019-04-19 15:00:00,14.893617021276597,0.8
89a8100e333ffff,2019-04-19 16:00:00,9.574468085106384,0.0
89a8100e333ffff,2019-04-19 17:00:00,7.446808510638299,0.0
89a8100e333ffff,2019-04-19 18:00:00,7.446808510638299,0.0
89a8100e333ffff,2019-04-19 19:00:00,14.361702127659575,0.0
89a8100e333ffff,2019-04-19 20:00:00,18.617021276595747,0.0
89a8100e333ffff,2019-04-19 21:00:00,19.680851063829788,0.0
89a8100e333ffff,2019-04-19 22:00:00,17.02127659574468,0.0
89a8100e333ffff,2019-04-19 23:00:00,22.340425531914896,1.6
89a8100e333ffff,2019-04-20 00:00:00,21.808510638297875,0.8
89a8100e333ffff,2019-04-20 01:00:00,,
89a8100e333ffff,2019-04-20 02:00:00,27.659574468085108,28.8
89a8100e333ffff,2019-04-20 03:00:00,26.063829787234045,28.0
89a8100e333ffff,2019-04-20 04:00:00,25.531914893617024,36.8
89a8100e333ffff,2019-04-20 05:00:00,20.74468085106383,48.0
89a8100e333ffff,2019-04-20 06:00:00,21.27659574468085,36.8
89a8100e333ffff,2019-04-20 07:00:00,20.21276595744681,39.2
89a8100e333ffff,2019-04-20 08:00:00,19.148936170212767,40.8
89a8100e333ffff,2019-04-20 09:00:00,32.97872340425532,32.0
89a8100e333ffff,2019-04-20 10:00:00,36.70212765957447,17.6
89a8100e333ffff,2019-04-20 11:00:00,9.574468085106384,0.8
89a8100e333ffff,2019-04-20 12:00:00,6.914893617021277,0.0
89a8100e333ffff,2019-04-20 13:00:00,5.851063829787234,0.0
89a8100e333ffff,2019-04-20 14:00:00,4.787234042553192,0.0
89a8100e333ffff,2019-04-20 15:00:00,3.7234042553191493,0.0
89a8100e333ffff,2019-04-20 16:00:00,3.7234042553191493,0.0
89a8100e333ffff,2019-04-20 17:00:00,4.787234042553192,0.0
89a8100e333ffff,2019-04-20 18:00:00,4.25531914893617,0.0
89a8100e333ffff,2019-04-20 19:00:00,6.914893617021277,0.0
89a8100e333ffff,2019-04-20 20:00:00,18.085106382978726,0.0
89a8100e333ffff,2019-04-20 21:00:00,34.04255319148936,3.2
89a8100e333ffff,2019-04-20 22:00:00,39.8936170212766,19.2
89a8100e333ffff,2019-04-20 23:00:00,40.42553191489362,9.6
89a8100e333ffff,2019-04-21 00:00:00,38.829787234042556,9.6
89a8100e333ffff,2019-04-21 01:00:00,,
89a8100e333ffff,2019-04-21 02:00:00,36.17021276595745,30.4
89a8100e333ffff,2019-04-21 03:00:00,35.1063829787234,30.4
89a8100e333ffff,2019-04-21 04:00:00,32.97872340425532,30.4
89a8100e333ffff,2019-04-21 05:00:00,30.851063829787236,28.8
89a8100e333ffff,2019-04-21 06:00:00,28.19148936170213,22.4
89a8100e333ffff,2019-04-21 07:00:00,24.46808510638298,8.0
89a8100e333ffff,2019-04-21 08:00:00,19.148936170212767,4.8
89a8100e333ffff,2019-04-21 09:00:00,20.21276595744681,4.8
89a8100e333ffff,2019-04-21 10:00:00,15.957446808510639,2.4
89a8100e333ffff,2019-04-21 11:00:00,14.361702127659575,0.8
89a8100e333ffff,2019-04-21 12:00:00,4.787234042553192,0.0
89a8100e333ffff,2019-04-21 13:00:00,3.191489361702128,0.0
89a8100e333ffff,2019-04-21 14:00:00,3.191489361702128,0.0
89a8100e333ffff,2019-04-21 15:00:00,3.7234042553191493,0.0
89a8100e333ffff,2019-04-21 16:00:00,3.191489361702128,0.0
89a8100e333ffff,2019-04-21 17:00:00,5.851063829787234,0.0
89a8100e333ffff,2019-04-21 18:00:00,6.382978723404256,0.0
89a8100e333ffff,2019-04-21 19:00:00,9.042553191489363,0.0
89a8100e333ffff,2019-04-21 20:00:00,18.085106382978726,0.0
89a8100e333ffff,2019-04-21 21:00:00,14.893617021276597,0.0
89a8100e333ffff,2019-04-21 22:00:00,15.425531914893618,0.0
89a8100e333ffff,2019-04-21 23:00:00,15.957446808510639,0.0
89a8100e333ffff,2019-04-22 00:00:00,15.425531914893618,0.0
89a8100e333ffff,2019-04-22 01:00:00,,
89a8100e333ffff,2019-04-22 02:00:00,23.93617021276596,0.8
89a8100e333ffff,2019-04-22 03:00:00,25.0,0.8
89a8100e333ffff,2019-04-22 04:00:00,19.148936170212767,0.0
89a8100e333ffff,2019-04-22 05:00:00,15.425531914893618,0.0
89a8100e333ffff,2019-04-22 06:00:00,14.893617021276597,0.0
89a8100e333ffff,2019-04-22 07:00:00,24.46808510638298,2.4
89a8100e333ffff,2019-04-22 08:00:00,19.148936170212767,2.4
89a8100e333ffff,2019-04-22 09:00:00,20.21276595744681,4.8
89a8100e333ffff,2019-04-22 10:00:00,19.148936170212767,3.2
89a8100e333ffff,2019-04-22 11:00:00,20.74468085106383,1.6
89a8100e333ffff,2019-04-22 12:00:00,19.148936170212767,0.8
89a8100e333ffff,2019-04-22 13:00:00,21.27659574468085,0.8
89a8100e333ffff,2019-04-22 14:00:00,16.48936170212766,0.0
89a8100e333ffff,2019-04-22 15:00:00,14.361702127659575,0.0
89a8100e333ffff,2019-04-22 16:00:00,14.893617021276597,0.0
89a8100e333ffff,2019-04-22 17:00:00,13.829787234042554,0.0
89a8100e333ffff,2019-04-22 18:00:00,17.02127659574468,0.0
89a8100e333ffff,2019-04-22 19:00:00,17.02127659574468,0.0
89a8100e333ffff,2019-04-22 20:00:00,17.5531914893617,0.0
89a8100e333ffff,2019-04-22 21:00:00,14.893617021276597,0.0
89a8100e333ffff,2019-04-22 22:00:00,12.23404255319149,0.0
89a8100e333ffff,2019-04-22 23:00:00,10.638297872340425,0.0
89a8100e333ffff,2019-04-23 00:00:00,12.23404255319149,0.0
89a8100e333ffff,2019-04-23 01:00:00,,
89a8100e333ffff,2019-04-23 02:00:00,11.170212765957448,0.0
89a8100e333ffff,2019-04-23 03:00:00,10.106382978723405,0.0
89a8100e333ffff,2019-04-23 04:00:00,7.9787234042553195,0.0
89a8100e333ffff,2019-04-23 05:00:00,5.851063829787234,0.0
89a8100e333ffff,2019-04-23 06:00:00,9.574468085106384,0.0
89a8100e333ffff,2019-04-23 07:00:00,10.638297872340425,0.0
89a8100e333ffff,2019-04-23 08:00:00,17.5531914893617,1.6
89a8100e333ffff,2019-04-23 09:00:00,20.21276595744681,4.0
89a8100e333ffff,2019-04-23 10:00:00,15.957446808510639,1.6
89a8100e333ffff,2019-04-23 11:00:00,11.170212765957448,1.6
89a8100e333ffff,2019-04-23 12:00:00,9.042553191489363,0.8
89a8100e333ffff,2019-04-23 13:00:00,11.170212765957448,0.8
89a8100e333ffff,2019-04-23 14:00:00,10.638297872340425,0.8
89a8100e333ffff,2019-04-23 15:00:00,11.702127659574469,0.8
89a8100e333ffff,2019-04-23 16:00:00,9.574468085106384,0.8
89a8100e333ffff,2019-04-23 17:00:00,9.574468085106384,0.0
89a8100e333ffff,2019-04-23 18:00:00,13.297872340425533,0.8
89a8100e333ffff,2019-04-23 19:00:00,12.765957446808512,0.0
89a8100e333ffff,2019-04-23 20:00:00,13.297872340425533,0.0
89a8100e333ffff,2019-04-23 21:00:00,10.638297872340425,0.0
89a8100e333ffff,2019-04-23 22:00:00,10.638297872340425,0.0
89a8100e333ffff,2019-04-23 23:00:00,9.042553191489363,0.0
89a8100e333ffff,2019-04-24 00:00:00,7.446808510638299,0.0
89a8100e333ffff,2019-04-24 01:00:00,,
89a8100e333ffff,2019-04-24 02:00:00,7.9787234042553195,0.0
89a8100e333ffff,2019-04-24 03:00:00,11.170212765957448,0.0
89a8100e333ffff,2019-04-24 04:00:00,7.9787234042553195,0.0
89a8100e333ffff,2019-04-24 05:00:00,8.51063829787234,0.0
89a8100e333ffff,2019-04-24 06:00:00,9.574468085106384,0.0
89a8100e333ffff,2019-04-24 07:00:00,15.425531914893618,4.0
89a8100e333ffff,2019-04-24 08:00:00,19.680851063829788,14.4
89a8100e333ffff,2019-04-24 09:00:00,22.872340425531917,8.0
89a8100e333ffff,2019-04-24 10:00:00,22.340425531914896,6.4
89a8100e333ffff,2019-04-24 11:00:00,15.425531914893618,4.0
89a8100e333ffff,2019-04-24 12:00:00,11.170212765957448,1.6
89a8100e333ffff,2019-04-24 13:00:00,11.702127659574469,0.8
89a8100e333ffff,2019-04-24 14:00:00,12.765957446808512,0.8
89a8100e333ffff,2019-04-24 15:00:00,13.829787234042554,1.6
89a8100e333ffff,2019-04-24 16:00:00,13.297872340425533,1.6
89a8100e333ffff,2019-04-24 17:00:00,16.48936170212766,1.6
89a8100e333ffff,2019-04-24 18:00:00,20.21276595744681,0.8
89a8100e333ffff,2019-04-24 19:00:00,24.46808510638298,12.8
89a8100e333ffff,2019-04-24 20:00:00,23.404255319148938,16.8
89a8100e333ffff,2019-04-24 21:00:00,23.404255319148938,17.6
89a8100e333ffff,2019-04-24 22:00:00,21.808510638297875,12.8
89a8100e333ffff,2019-04-24 23:00:00,15.425531914893618,9.6
89a8100e333ffff,2019-04-25 00:00:00,7.446808510638299,0.0
89a8100e333ffff,2019-04-25 01:00:00,,
89a8100e333ffff,2019-04-25 02:00:00,3.7234042553191493,0.0
89a8100e333ffff,2019-04-25 03:00:00,1.595744680851064,0.0
89a8100e333ffff,2019-04-25 04:00:00,2.6595744680851063,0.0
89a8100e333ffff,2019-04-25 05:00:00,3.7234042553191493,0.0
89a8100e333ffff,2019-04-25 06:00:00,6.382978723404256,0.0
89a8100e333ffff,2019-04-25 07:00:00,11.702127659574469,0.0
89a8100e333ffff,2019-04-25 08:00:00,14.893617021276597,1.6
89a8100e333ffff,2019-04-25 09:00:00,17.02127659574468,8.0
89a8100e333ffff,2019-04-25 10:00:00,14.361702127659575,5.6
89a8100e333ffff,2019-04-25 11:00:00,15.957446808510639,4.8
89a8100e333ffff,2019-04-25 12:00:00,17.5531914893617,3.2
89a8100e333ffff,2019-04-25 13:00:00,15.425531914893618,1.6
89a8100e333ffff,2019-04-25 14:00:00,13.829787234042554,0.0
89a8100e333ffff,2019-04-25 15:00:00,14.893617021276597,0.8
89a8100e333ffff,2019-04-25 16:00:00,17.5531914893617,0.0
89a8100e333ffff,2019-04-25 17:00:00,16.48936170212766,0.0
89a8100e333ffff,2019-04-25 18:00:00,19.148936170212767,0.0
89a8100e333ffff,2019-04-25 19:00:00,15.957446808510639,0.0
89a8100e333ffff,2019-04-25 20:00:00,14.893617021276597,0.0
89a8100e333ffff,2019-04-25 21:00:00,14.361702127659575,0.0
89a8100e333ffff,2019-04-25 22:00:00,14.361702127659575,0.0
89a8100e333ffff,2019-04-25 23:00:00,13.829787234042554,0.0
89a8100e333ffff,2019-04-26 00:00:00,13.829787234042554,0.0
89a8100e333ffff,2019-04-26 01:00:00,,
89a8100e333ffff,2019-04-26 02:00:00,7.9787234042553195,0.0
89a8100e333ffff,2019-04-26 03:00:00,9.042553191489363,0.0
89a8100e333ffff,2019-04-26 04:00:00,13.297872340425533,0.0
89a8100e333ffff,2019-04-26 05:00:00,15.425531914893618,1.6
89a8100e333ffff,2019-04-26 06:00:00,7.9787234042553195,0.0
89a8100e333ffff,2019-04-26 07:00:00,13.297872340425533,0.8
89a8100e333ffff,2019-04-26 08:00:00,15.425531914893618,4.0
89a8100e333ffff,2019-04-26 09:00:00,15.957446808510639,4.8
89a8100e333ffff,2019-04-26 10:00:00,17.02127659574468,7.2
89a8100e333ffff,2019-04-26 11:00:00,26.063829787234045,12.0
89a8100e333ffff,2019-04-26 12:00:00,21.27659574468085,4.8
89a8100e333ffff,2019-04-26 13:00:00,14.361702127659575,1.6
89a8100e333ffff,2019-04-26 14:00:00,23.93617021276596,1.6
89a8100e333ffff,2019-04-26 15:00:00,24.46808510638298,0.0
89a8100e333ffff,2019-04-26 16:00:00,20.21276595744681,0.0
89a8100e333ffff,2019-04-26 17:00:00,18.085106382978726,0.0
89a8100e333ffff,2019-04-26 18:00:00,20.21276595744681,0.0
89a8100e333ffff,2019-04-26 19:00:00,20.21276595744681,0.0
89a8100e333ffff,2019-04-26 20:00:00,17.02127659574468,0.0
89a8100e333ffff,2019-04-26 21:00:00,14.893617021276597,0.0
89a8100e333ffff,2019-04-26 22:00:00,14.361702127659575,0.0
89a8100e333ffff,2019-04-26 23:00:00,15.425531914893618,0.0
89a8100e333ffff,2019-04-27 00:00:00,19.148936170212767,0.0
89a8100e333ffff,2019-04-27 01:00:00,,
89a8100e333ffff,2019-04-27 02:00:00,18.617021276595747,1.6
89a8100e333ffff,2019-04-27 03:00:00,17.02127659574468,3.2
89a8100e333ffff,2019-04-27 04:00:00,14.893617021276597,4.8
89a8100e333ffff,2019-04-27 05:00:00,15.425531914893618,4.8
89a8100e333ffff,2019-04-27 06:00:00,14.893617021276597,1.6
89a8100e333ffff,2019-04-27 07:00:00,14.893617021276597,3.2
89a8100e333ffff,2019-04-27 08:00:00,12.23404255319149,15.2
89a8100e333ffff,2019-04-27 09:00:00,15.957446808510639,14.4
89a8100e333ffff,2019-04-27 10:00:00,11.170212765957448,4.8
89a8100e333ffff,2019-04-27 11:00:00,5.851063829787234,1.6
89a8100e333ffff,2019-04-27 12:00:00,3.7234042553191493,0.0
89a8100e333ffff,2019-04-27 13:00:00,2.127659574468085,0.0
89a8100e333ffff,2019-04-27 14:00:00,1.595744680851064,0.0
89a8100e333ffff,2019-04-27 15:00:00,1.595744680851064,0.0
89a8100e333ffff,2019-04-27 16:00:00,3.191489361702128,0.0
89a8100e333ffff,2019-04-27 17:00:00,4.25531914893617,0.0
89a8100e333ffff,2019-04-27 18:00:00,6.382978723404256,0.0
89a8100e333ffff,2019-04-27 19:00:00,10.638297872340425,0.0
89a8100e333ffff,2019-04-27 20:00:00,14.361702127659575,0.0
89a8100e333ffff,2019-04-27 21:00:00,24.46808510638298,0.0
89a8100e333ffff,2019-04-27 22:00:00,32.97872340425532,3.2
89a8100e333ffff,2019-04-27 23:00:00,30.319148936170215,3.2
89a8100e333ffff,2019-04-28 00:00:00,29.25531914893617,5.6
89a8100e333ffff,2019-04-28 01:00:00,,
89a8100e333ffff,2019-04-28 02:00:00,25.0,2.4
89a8100e333ffff,2019-04-28 03:00:00,19.148936170212767,0.8
89a8100e333ffff,2019-04-28 04:00:00,12.23404255319149,0.0
89a8100e333ffff,2019-04-28 05:00:00,9.574468085106384,0.0
89a8100e333ffff,2019-04-28 06:00:00,6.382978723404256,0.0
89a8100e333ffff,2019-04-28 07:00:00,5.851063829787234,0.0
89a8100e333ffff,2019-04-28 08:00:00,5.851063829787234,0.8
89a8100e333ffff,2019-04-28 09:00:00,4.25531914893617,0.8
89a8100e333ffff,2019-04-28 10:00:00,2.6595744680851063,0.8
