h3id,avg_congested_prop,max_length,avg_speed,min_median_level,bool_highway,bool_ramps,count_highway,count_streets,count_primary,count_secondary,count_primary_street,count_primary_ramps
89a8103b0afffff,12.160256410256409,6204,3.4025178920247634,3,0,0,0,1646,0,11,1116,0
89a8100e553ffff,1.8331604874254603,937,1.874626152142359,2,0,0,0,1202,0,0,13,0
89a8100c067ffff,0.9599808978032476,432,1.8587732430372237,2,0,0,0,21,0,0,5950,0
89a8100c30bffff,1.3965747702589808,2169,2.0212282965544697,2,0,0,0,8778,0,0,3270,0
89a8100e377ffff,1.7022357723577235,538,2.492044216434192,3,0,0,0,671,0,0,1937,0
89a8100e313ffff,2.174156727384573,5859,3.7276527959189214,3,0,0,0,501,0,0,31720,0
89a8100e54bffff,1.2325252525252526,2093,2.8378624622227675,2,0,0,0,91,0,507,6428,0
89a8100e9c3ffff,1.2251761691223575,545,1.6246944708013165,2,0,0,0,30,0,0,334,0
89a8100e0a7ffff,1.9942265795206973,1688,1.5717320469076268,3,0,0,0,1898,0,0,1477,0
89a8100c357ffff,1.051646903820817,839,1.5010876763523535,2,0,0,0,10146,0,0,0,0
89a8100c38fffff,2.8948470209339776,1016,2.2031981366025786,2,0,0,0,3580,0,0,0,0
89a81000ea7ffff,2.6795959595959595,517,1.7049051978710266,2,0,0,0,1814,0,0,0,0
89a81000c67ffff,6.340425531914892,298,1.914062205183146,3,0,0,0,0,0,0,183,0
89a8100088bffff,1.34593837535014,402,1.4544696281447935,1,0,0,0,108,0,0,590,0
89a8100c06fffff,2.022754491017964,2133,1.609493571857346,2,0,0,0,680,0,0,6167,0
89a81000c2fffff,3.411989795918368,1595,2.27957429649842,2,0,0,0,646,0,0,2602,0
89a8103b0b3ffff,9.602272727272727,646,2.385178393206328,2,0,0,0,290,0,0,0,0
89a8100e09bffff,3.585102052683608,2652,2.4002171580814693,2,0,0,0,3602,0,3582,0,0
89a8100ea73ffff,4.191885964912281,422,1.5984704665548248,1,0,0,0,773,0,0,0,0
89a8100089bffff,3.7922077922077917,486,1.663255922619202,2,0,0,0,358,0,0,8,0
89a8100ea77ffff,16.21590909090909,455,2.2453611637205384,2,0,0,0,75,0,0,0,0
89a8100e57bffff,1.4147028154327423,2128,1.7234528502544888,1,0,0,0,3292,0,238,3322,0
89a810008d7ffff,3.628444444444445,372,1.754198109110585,2,0,0,0,381,0,0,1,0
89a8100e083ffff,10.119514106583072,2124,3.3892637213275254,2,0,0,0,1013,0,1131,0,0
89a8100e317ffff,2.5723671497584544,1181,2.9507365595457755,2,0,0,0,4110,0,0,0,0
89a81000c4fffff,5.893582887700535,747,2.425252927882865,1,0,0,0,538,0,0,0,0
89a8100e55bffff,3.1735772357723584,734,1.962824273609883,2,0,0,0,1042,0,0,195,0
89a81000c6fffff,3.6050135501355016,427,1.9594426724059884,2,0,0,0,341,0,0,0,0
89a8100c593ffff,0.5305669199298656,878,1.9218015109767024,2,0,0,0,2082,0,0,827,0
89a8100ea1bffff,4.184526391901663,2471,2.8987704439737496,2,0,0,0,2052,0,0,5397,0
89a8100cc9bffff,1.9145299145299144,660,1.6112687286439795,1,0,0,0,315,0,0,479,0
89a8100e037ffff,2.7788000000000004,1235,1.6852502412416008,2,0,0,0,3301,0,0,385,0
89a8100e30bffff,1.2457449160035368,1346,1.6997346854640414,2,0,0,0,0,0,0,7336,0
