h3id,avg_congested_prop,max_length,avg_speed,min_median_level,bool_highway,bool_ramps,count_highway,count_streets,count_primary,count_secondary,count_primary_street,count_primary_ramps
8966d32132fffff,7.067878787878787,2215,3.796457164240498,2,0,0,0,0,0,58,348,0
8966d321307ffff,57.753246753246756,1129,4.011322751322751,2,1,0,9,10,0,21,2,0
8966d321e0bffff,31.377394636015325,1614,3.3933510081801788,1,0,0,0,100,0,0,344,0
8966d33aa07ffff,1.9826459319359928,921,2.5697636841799287,3,0,0,0,3896,0,0,2581,0
8966d338b27ffff,20.661490683229815,764,2.369182806905286,3,0,0,0,26,0,136,0,0
8966d3286a7ffff,24.42857142857143,420,1.9356878306878305,3,0,0,0,46,0,0,0,0
8966d3315cfffff,14.21928277483833,2642,3.409257613965345,2,0,0,0,53,0,0,589,0
8966d321e4bffff,17.0,241,1.317764850889851,3,0,0,0,30,0,0,7,0
8966d3280c7ffff,21.40345368916797,1883,4.833150089367527,2,0,0,0,0,0,362,2,0
8966d33aa17ffff,3.205094537815126,590,1.696198449644024,2,0,0,0,1211,0,0,0,0
8966d3388c7ffff,4.849910304963125,1659,3.0123423615022897,2,0,1,0,554,0,0,1722,154
8966d33143bffff,61.8125,549,3.4701388888888887,3,0,0,0,12,0,0,0,0
8966d321e43ffff,3.9642058165548097,929,3.0926404170560353,2,0,0,0,76,0,0,1685,0
8966d32a4a7ffff,54.95454545454545,1161,2.9357323232323234,2,0,0,0,27,0,0,12,0
8966d33a543ffff,3.559045819555976,896,1.885621256905012,3,0,0,0,0,0,0,1149,0
8966d33a037ffff,24.641148325358852,740,1.9009203531263208,2,0,0,0,0,0,0,177,0
8966d3388c3ffff,2.6630276564774378,947,1.8274291512697969,3,0,0,0,3355,0,0,0,0
8966d33aa2fffff,4.377958579881657,2305,2.76879983466492,2,0,0,0,80,0,0,1653,0
8966d328297ffff,53.5625,577,2.1668402777777773,3,0,0,0,0,0,0,13,0
8966d32ad93ffff,15.793650793650794,1933,4.00551148128999,2,0,0,0,15,0,164,0,0
8966d328623ffff,123.0,246,1.3416666666666666,4,0,0,0,2,0,0,0,0
8966d33abd7ffff,2.5369565217391306,2432,2.9766728196161223,3,0,0,0,162,0,0,12619,0
8966d33887bffff,1.0180327868852461,621,3.096269163636207,2,0,0,0,699,0,0,8504,0
8966d32a587ffff,88.0,643,2.0272222222222225,3,0,0,0,8,0,0,0,0
8966d33154fffff,44.70454545454545,844,3.1391764870931533,2,0,0,0,31,0,0,0,0
8966d33a56fffff,9.116596638655464,1204,2.9125814890777906,1,0,0,0,751,0,0,262,0
8966d328627ffff,29.63636363636364,352,1.7799999999999998,4,0,0,0,21,0,0,0,0
8966d33a547ffff,3.2002949852507383,3094,2.7719727911074865,3,0,0,0,100,3348,0,0,0
8966d321e8bffff,32.193877551020414,632,2.7555870496346686,2,0,0,0,39,0,0,0,0
8966d33882bffff,7.49375,1388,4.022171912830618,2,0,0,0,0,1453,0,0,0
8966d32132bffff,6.305128205128205,835,2.0022251569704976,3,0,0,0,32,0,0,256,0
8966d33885bffff,6.973843058350102,581,1.930803115732049,2,0,0,0,1066,0,0,0,0
8966d33aa13ffff,67.80681818181819,2041,3.6778644657811332,1,0,0,0,60,26,0,0,0
8966d33abcbffff,2.9550839964633067,2176,2.4611965053339238,3,0,0,0,546,0,0,1887,0
8966d338b73ffff,49.95555555555556,1840,2.901670233915604,3,0,0,0,35,0,0,119,0
8966d331463ffff,36.65,494,2.4335416666666667,3,0,0,0,24,0,0,0,0
8966d32a5c7ffff,41.6,513,2.8943477182539685,3,0,0,0,29,0,0,0,0
8966d321333ffff,4.814814814814816,1170,4.9690815669185655,2,0,0,0,0,0,0,3807,0
8966d321337ffff,7.052631578947367,804,4.519158932591238,2,0,0,0,20,0,0,1487,0
