h3id,avg_congested_prop,max_length,avg_speed,min_median_level,bool_highway,bool_ramps,count_highway,count_streets,count_primary,count_secondary,count_primary_street,count_primary_ramps
89a8100ea2bffff,3.0592105263157894,310,1.4314151057651403,3,0,0,0,11,0,0,499,0
89a81071477ffff,5.449035812672176,1034,2.5064439670356844,2,0,0,0,591,0,0,82,0
89a8100c39bffff,3.2491124260355027,3036,1.791061447785371,3,0,0,0,0,0,0,8218,0
89a8103b393ffff,3.8910295003010233,1007,1.9153879747527849,3,0,0,0,0,0,0,960,0
89a8100e827ffff,2.6512791991101223,562,1.614790240210073,1,0,0,0,877,0,0,0,0
89a8107142bffff,2.2592592592592595,481,1.5961656340086694,2,0,0,0,532,0,0,822,0
89a810008d3ffff,5.466861598440546,610,2.0681762748177626,1,0,0,0,504,0,0,34,0
89a8100e367ffff,1.2574087503021514,3278,3.0817179726017416,2,0,0,0,1858,0,0,5362,0
89a81071463ffff,5.355067328136074,1051,1.9082315329397117,2,0,0,0,388,0,0,45,0
89a81071427ffff,4.823920265780732,887,1.9647369122851568,2,0,0,0,892,0,0,39,0
89a8100ea47ffff,1.0032520325203251,1168,1.9899129630865136,3,0,0,0,612,0,0,10219,0
89a8100c3bbffff,0.7428674055829229,574,1.7758621186795878,2,0,0,0,344,0,0,13079,0
89a81071413ffff,4.982394366197184,1000,1.6163929347314958,2,0,0,0,560,0,0,0,0
89a8100e3bbffff,2.393055555555556,1070,2.4172792835119457,2,0,0,0,3393,0,0,0,0
89a81000d5bffff,0.8981637230165405,827,1.6799618279863515,2,0,0,0,1559,0,0,5652,0
89a8100e547ffff,1.4388020833333333,815,2.1046143142285643,2,0,0,0,3215,0,0,1132,0
89a8103b01bffff,7.698581560283687,927,2.3967737500511013,2,0,0,0,1638,0,0,0,0
89a81071553ffff,3.9090909090909087,1825,3.291412277820194,2,0,0,0,468,0,0,2201,0
89a8103b153ffff,5.887776606954691,486,2.4491047177840275,2,0,0,0,389,0,0,261,0
89a8103b037ffff,11.245921959442711,19762,4.652828756096208,1,1,0,2347,614,1165,0,4671,0
89a810715cfffff,3.1879074658254467,1394,3.5818533308719283,2,0,0,0,622,0,0,1997,0
89a8100c3d7ffff,0.4887133182844244,669,2.2987891118959705,3,0,0,0,1304,0,0,15439,0
89a8100e427ffff,4.892916666666666,858,3.858684840928611,2,0,0,0,693,0,0,1170,0
89a8100c3cfffff,1.152832965415747,571,1.684319946846157,2,0,0,0,9077,0,0,0,0
89a81000c0fffff,15.26,813,1.3966533389450055,3,0,0,0,66,0,0,0,0
89a81000c57ffff,4.998246639392168,1136,1.9086903457277544,2,0,0,0,1283,0,0,80,0
89a8100e943ffff,5.945768025078371,1504,1.6595366953880732,3,0,0,0,241,0,0,955,0
89a8100cc97ffff,6.646407090851536,1616,2.6698954483958492,2,0,0,0,422,0,0,787,0
89a810715cbffff,5.198198198198199,700,2.051922606508802,1,0,0,0,389,0,0,2,0
89a8103b03bffff,28.623117298037425,19558,4.008897836140038,3,0,1,0,97,1281,764,806,200
89a8100e953ffff,4.357452071737786,671,1.6165395406327947,1,0,0,0,262,0,0,0,0
89a8100c3cbffff,1.7229803921568627,881,2.316671436532999,2,0,0,0,1212,0,0,4247,0
89a8103b02bffff,4.057431457431457,1196,2.066073891932507,3,0,0,0,0,0,0,1383,0
89a8100e30fffff,29.992857142857147,4970,5.117169709424172,1,0,0,0,0,0,0,283,0
89a810714b7ffff,8.123503465658475,686,2.7867499287318314,2,0,0,0,550,0,0,0,0
89a8100c31bffff,1.359071729957806,1853,2.4101428807568084,2,0,0,0,6860,0,0,733,0
89a8107140fffff,5.7560258671369775,668,2.70990975826022,1,0,0,0,554,0,0,15,0
