h3id,avg_congested_prop,max_length,avg_speed,min_median_level,bool_highway,bool_ramps,count_highway,count_streets,count_primary,count_secondary,count_primary_street,count_primary_ramps
898e62c74bbffff,4.059693318729464,532,1.8281466368723729,2,0,0,0,170,0,0,209,0
898e62c06b3ffff,8.428260869565218,529,1.9715219110096829,2,0,0,0,238,0,0,10,0
898e62d53c3ffff,210.0,210,1.4666666666666666,2,0,0,0,1,0,0,0,0
898e62d5d6fffff,25.5,204,1.307175925925926,4,0,0,0,14,0,0,0,0
898e62c0927ffff,2.7872340425531914,738,1.6189728593786552,2,0,0,0,1229,0,0,0,0
898e62c2937ffff,5.8428571428571425,963,1.8907259581009583,1,0,0,0,144,0,0,0,0
898e62c568bffff,2.8450241545893724,1205,2.598063753528121,2,0,0,0,588,0,0,4802,0
898e62c748fffff,9.315732758620689,440,1.5868832326613591,2,0,0,0,389,0,0,0,0
898e62c54dbffff,2.862246117084827,934,2.235154483215392,2,0,0,0,444,0,0,2203,0
898e62c0c73ffff,1.319279813218391,1491,1.7882413369917394,1,0,0,0,6247,0,2289,3801,0
898e62d58c7ffff,19.837647058823528,765,2.788120851189478,2,0,0,0,41,0,0,120,0
898e62c0e23ffff,3.0098883572567785,980,2.3446564149537754,2,0,0,0,38,0,0,3129,0
898e62d5d27ffff,2.9862921348314604,1713,1.6930073753326238,2,0,0,0,119,0,0,807,0
898e62d5207ffff,8.866854636591476,2393,3.024510441924789,2,0,0,0,350,0,0,1009,0
898e62d0e07ffff,11.432850241545895,702,2.1488667906602648,2,0,0,0,42,0,0,390,0
898e62d522fffff,3.0055496828752646,787,2.5394816285593214,2,0,0,0,804,0,0,26,0
898e62d53cbffff,22.425757575757576,1247,3.121714391034567,2,0,0,0,11,0,0,214,0
898e62c749bffff,5.167575757575758,1590,2.4490455921617604,2,0,0,0,119,0,0,924,0
898e62c5443ffff,9.64878892733564,930,1.3531528920586016,3,0,0,0,106,0,0,21,0
898e62c0967ffff,1.3685799319727892,1583,2.3763042972333963,2,0,0,0,646,0,0,11226,0
898e62c0453ffff,45.0,180,1.1034722222222224,2,0,0,0,4,0,0,0,0
898e62c0c4fffff,2.8257418909592817,1426,2.868301179041438,2,0,0,0,327,0,0,4054,0
898e62c0857ffff,1.912286959968292,2022,2.3549609252486547,3,0,0,0,6208,0,0,9878,0
898e62d52abffff,9.694047619047616,545,2.278770749094572,2,0,0,0,213,0,0,13,0
898e62d5267ffff,4.204273504273504,3976,3.2430515685336423,2,0,0,0,58,0,0,5018,0
898e62d5d23ffff,22.192592592592593,583,1.1126709401709405,1,0,0,0,60,0,0,0,0
898e62c040bffff,16.833333333333332,1348,3.2317043051350063,2,0,0,0,578,0,0,39,0
898e62d598bffff,6.626404494382022,1254,2.1091305396168947,2,0,0,0,32,0,0,428,0
898e62c54c3ffff,1.1085967130214918,1532,2.2165088986922385,2,0,0,0,3434,0,0,291,0
898e62d08dbffff,20.75,246,1.2830555555555554,3,0,0,0,18,0,0,0,0
898e62d59bbffff,4.5091829085457285,2813,1.6450666763488144,3,0,0,0,0,0,0,2499,0
898e62c3127ffff,2.2910865322055955,759,2.345588389174091,2,0,0,0,424,0,0,1628,0
898e62c0ebbffff,1.0756218905472636,591,1.3364678439779472,3,0,0,0,9507,0,0,0,0
898e62d5903ffff,1.78301329394387,1751,1.2439523502836354,4,0,0,0,10488,0,0,6206,0
898e62c29afffff,1.9960178710178709,1030,2.618493338660187,2,0,0,0,122,0,0,2720,0
898e62c068fffff,12.164021164021163,2124,2.348832438137994,1,0,0,0,83,0,0,99,0
898e62c0473ffff,2.925142956160111,1018,2.4016405467680104,3,0,0,0,557,0,0,1094,0
898e62c08cbffff,1.6208504801097394,1338,1.7165437084269681,3,0,0,0,6372,0,0,421,0
898e62c54cbffff,1.8877963362068968,1071,2.0423662637058317,2,0,0,0,744,0,0,2984,0
898e62d5803ffff,7.78434065934066,981,1.878003005726588,2,0,0,0,357,0,0,83,0
