h3id,avg_congested_prop,max_length,avg_speed,min_median_level,bool_highway,bool_ramps,count_highway,count_streets,count_primary,count_secondary,count_primary_street,count_primary_ramps
898e62c56bbffff,1.68646288209607,515,1.4776163396802935,2,0,0,0,3525,0,0,0,0
898e62d58d3ffff,41.125,452,2.2220486111111106,1,0,0,0,8,0,0,2,0
898e62d58cfffff,179.75,719,3.3361111111111112,1,0,0,0,0,0,0,4,0
898e62d591bffff,6.6232931726907625,2294,1.8826526362342,2,0,0,0,278,0,0,2197,0
898e62c3123ffff,22.357142857142854,400,2.0621658800304634,2,0,0,0,81,0,0,0,0
898e62d5913ffff,1.350820283370619,1999,2.4296020213411698,2,0,0,0,12,0,0,7284,0
898e62c5683ffff,2.704694835680751,921,2.3251751550716397,2,0,0,0,778,0,0,3242,0
898e62d5a77ffff,0.7449812265331665,1978,1.1235498124539876,2,0,0,0,7,0,0,2162,0
898e62d08c3ffff,67.5,270,2.0472222222222225,3,0,0,0,4,0,0,0,0
898e62c56b3ffff,4.165825446898002,1518,3.1016110645928285,3,0,0,0,1285,0,0,4886,0
898e62d59d7ffff,22.907280219780223,4429,5.378722594094619,1,1,0,166,120,0,0,0,0
898e62d5a2fffff,4.354101221640488,1000,2.4670804407247657,2,0,0,0,0,0,0,2147,0
898e62c08dbffff,1.6618095238095238,726,1.5937207462038703,2,0,0,0,374,0,0,4324,0
898e62c74dbffff,1.667163190996359,1815,2.0005724246567382,2,0,0,0,148,0,0,3300,0
898e62c7487ffff,12.67696267696268,867,2.1369905477784465,2,0,0,0,6,0,0,288,0
898e62d520bffff,4.593438538205981,1803,2.8753082218989654,2,0,0,0,791,0,0,1036,0
898e62c06abffff,9.91497975708502,690,1.598362367814122,3,0,0,0,43,0,0,105,0
898e62d53d3ffff,12.1025641025641,1470,2.3123712259471243,2,0,0,0,27,0,0,869,0
898e62c0693ffff,5.266117969821673,815,2.2897714765881325,2,0,0,0,49,0,0,103,0
898e62d0eafffff,16.38888888888889,675,2.217588617658062,2,0,0,0,28,0,0,38,0
898e62c569bffff,3.1828282828282832,866,2.156105213381875,2,0,0,0,949,0,0,2103,0
898e62c7413ffff,7.784607696151926,967,2.1480542969510354,2,0,0,0,125,0,0,567,0
898e62c092bffff,1.0384993446920052,955,1.5730912979806386,2,0,0,0,4040,0,0,2148,0
898e62d5e23ffff,33.04545454545455,513,2.1089964459408908,2,0,0,0,29,0,0,23,0
898e62c0447ffff,13.589743589743591,351,1.4585299205152145,1,0,0,0,110,0,0,0,0
898e62c741bffff,3.9543907420013618,834,1.907178750567359,2,0,0,0,82,0,0,368,0
898e62c0697ffff,7.010612244897959,593,1.8413993006297824,1,0,0,0,355,0,0,34,0
898e62c2c97ffff,35.825,653,2.1124922839506173,3,0,0,0,21,0,0,4,0
898e62c0c67ffff,2.919743589743589,491,1.6573312026047138,2,0,0,0,1583,0,0,279,0
898e62d5a67ffff,6.241065830721003,1917,1.6750804278150175,2,0,0,0,647,0,0,214,0
898e62d5863ffff,36.88333333333333,544,2.2872067901234567,2,0,0,0,29,0,0,0,0
898e62d5a2bffff,5.453584905660378,588,1.5213867139123518,3,0,0,0,74,0,0,353,0
898e62c069bffff,26.808080808080806,331,1.6670700056116723,3,0,0,0,43,0,0,4,0
898e62d5997ffff,161.38461538461542,2098,1.75252849002849,4,1,0,16,0,0,0,0,0
898e62d0e03ffff,10.470496894409939,1145,1.9676946398208564,2,0,0,0,21,0,0,463,0
898e62d526fffff,4.738984674329502,1610,2.137215338696127,3,0,0,0,1371,0,0,91,0
898e62c568fffff,3.7202443280977313,1198,1.638811602743137,2,0,0,0,2798,0,0,511,0
898e62c08d7ffff,2.2155877976190483,938,1.4917785559748555,3,0,0,0,2282,0,0,92,0
898e62c54c7ffff,6.141071428571428,2133,1.842622649051044,2,0,0,0,613,0,0,551,0
898e62d580fffff,15.798666666666666,4964,4.809071636572032,2,1,0,2785,0,0,0,176,0
898e62c0923ffff,3.1917040358744395,913,2.5840098073160584,2,0,0,0,179,0,0,3179,0
898e62c0eafffff,1.5360119047619047,1116,1.7196609622469978,2,0,0,0,10,0,0,7830,0
898e62d4a5bffff,35.41335227272727,1905,3.4695689157794334,2,1,0,199,35,0,0,0,0
898e62d4a53ffff,5.476743267788044,4484,3.0614574829180614,1,1,0,818,293,0,0,5570,0
898e62d0e0fffff,6.187396351575456,774,2.0123383258645213,2,0,0,0,98,0,0,601,0
898e62c08cfffff,2.6513877207737595,2184,2.740191434190196,3,0,0,0,3176,0,0,4428,0
898e62d4a4fffff,4.737631184407796,1984,1.3628682494174773,2,0,0,0,2100,0,0,940,0
898e62d08cbffff,53.16666666666666,638,3.27037037037037,3,0,0,0,12,0,0,0,0
898e62d5a97ffff,20.211111111111116,482,1.7273827160493826,1,0,0,0,44,0,0,0,0
898e62d5217ffff,6.199453551912567,1143,3.4988602257281536,1,0,0,0,1323,0,0,279,0
898e62d0e77ffff,31.71875,303,1.9747271825396824,3,0,0,0,0,0,0,18,0
898e62d59afffff,71.30555555555556,898,1.8946483686067024,1,0,0,0,26,0,0,0,0
898e62c06afffff,29.6094674556213,974,2.3960322885803658,2,0,0,0,52,0,0,28,0
898e62c088fffff,3.06793893129771,1053,1.518980135494001,2,0,0,0,1456,0,0,193,0
898e62c7403ffff,1.286203941730934,814,2.0076175618053638,2,0,0,0,502,0,0,966,0
898e62d0e13ffff,241.75,996,3.3540509259259266,1,0,0,0,0,0,0,17,0
898e62c0c2bffff,3.7786480686695283,6696,2.08733094607343,3,1,1,4189,1909,0,0,14398,25
898e62c0813ffff,4.685858585858586,1332,2.7285986345841766,2,0,0,0,272,0,0,2202,0
898e62d52a7ffff,15.031468531468532,1129,2.505403178457336,2,0,0,0,14,0,0,493,0
898e62d5227ffff,25.961111111111112,703,2.2763952919508466,2,0,0,0,100,0,0,0,0
898e62d598fffff,3.7562425683709866,2911,1.3767723771292988,3,0,0,0,1324,0,0,1236,0
898e62d52afffff,36.64772727272727,586,2.229685495831329,2,0,0,0,53,0,0,0,0
898e62c748bffff,1.5909166945466708,1060,1.5686361594809102,3,0,0,0,157,0,0,6078,0
898e62d5277ffff,7.2085998578535895,3639,3.0296301913444634,2,0,0,0,300,0,0,2031,0
898e62c0e27ffff,2.80752688172043,1226,2.024155234296189,2,0,0,0,356,0,0,1238,0
898e62d4a6bffff,16.918660287081337,1065,1.9808238485331788,1,0,0,0,114,0,0,0,0
898e62d5933ffff,13.209375,686,1.9527712675056428,1,0,0,0,47,0,0,194,0
